Time(Seconds), StateOfCharge
0.0, 1.0
1.0, 0.33269666666666664
2.0, 1.0
3.0, 0.2190533333333334
4.0, 1.0
5.0, 1.0
6.0, 0.8195394462016536
7.0, 0.44926222354695533
8.0, 0.8800005073566717
9.0, 0.0795921731872933
10.0, 0.3520953648387577
11.0, 0.9998666666666667
12.0, 0.13032666666666662
13.0, 0.999209231631183
14.0, 0.26514058403923313
15.0, 0.2064166666666667
16.0, 0.2190533333333334
17.0, 0.6824142587423848
18.0, 0.2915366666666667
19.0, 0.5218438519859467
20.0, 0.2190533333333334
21.0, 0.6412936586237712
22.0, 0.531818188463796
23.0, 0.777241297489596
24.0, 1.0
25.0, 0.21800666666666668
26.0, 0.13923333333333332
27.0, 0.8070569192304432
28.0, 0.4347235535269711
29.0, 0.31446487984964433
30.0, 0.48632266073194846
31.0, 1.0
32.0, 0.2725866666666666
33.0, 0.21887999999999996
34.0, 0.7953373020873024
35.0, 1.0
36.0, 0.7436102027852431
37.0, 0.425515733474726
38.0, 0.13695019841335956
39.0, 0.4731441679568032
40.0, 0.28863666666666665
41.0, 0.1356676931816952
42.0, 0.21887999999999996
43.0, 0.07964144668200356
44.0, 0.28618999999999994
45.0, 0.9832357661798623
46.0, 0.3358651441628584
47.0, 0.7072785598817607
48.0, 0.9946744107826371
49.0, 0.21141333333333337
50.0, 0.4017093551742071
51.0, 0.9224130818781529
52.0, 0.6300651655236643
53.0, 1.0
54.0, 0.2250248888151344
55.0, 0.21141333333333337
56.0, 1.0
57.0, 0.28863666666666665
58.0, 1.0
59.0, 0.8736766666666668
60.0, 0.9263471289768983
61.0, 0.7647349257196225
62.0, 0.2930433333333333
63.0, 0.996679526577182
64.0, 1.0
65.0, 0.9613299985138951
66.0, 0.6504862144220397
67.0, 0.92442885098555
68.0, 0.2326452517527088
69.0, 1.0
70.0, 0.8736766666666668
71.0, 0.7997712397860847
72.0, 0.958207377275399
73.0, 1.0
74.0, 0.6780915340383429
75.0, 1.0
76.0, 0.21828999999999996
77.0, 1.0
78.0, 1.0
79.0, 1.0
80.0, 0.20970000000000008
81.0, 0.21119333333333326
82.0, 0.28796
83.0, 0.07798865087173534
84.0, 1.0
85.0, 1.0
86.0, 0.3622611009762138
87.0, 0.29497902685250077
88.0, 0.21306120272130616
89.0, 0.2930433333333333
90.0, 0.5109742575792202
91.0, 1.0
92.0, 0.7163912402125012
93.0, 0.4451716293929712
94.0, 0.9266259736157513
95.0, 0.20970000000000008
96.0, 0.5735532061068702
97.0, 0.6437513136329774
98.0, 0.7103128803641092
99.0, 0.07915654215230016
100.0, 0.8990022124343554
101.0, 1.0
102.0, 0.7976094856577646
103.0, 0.73861
104.0, 1.0
105.0, 0.9962242739092421
106.0, 0.6625705139233288
107.0, 1.0
108.0, 0.7494095609377024
109.0, 1.0
110.0, 0.13895000000000005
111.0, 0.8501393091864078
112.0, 0.990237310876123
113.0, 0.5370150948291383
