Time(Seconds), RemainingCapacity(Ah) 
0.0, 1.5022943019866943
1.0, 1.5022943019866943
2.0, 1.5022943019866943
3.0, 1.5022943019866943
4.0, 1.5022943019866943
5.0, 1.5022943019866943
6.0, 1.5022943019866943
7.0, 1.5022943019866943
8.0, 1.5022943019866943
9.0, 1.5022943019866943
10.0, 1.5022943019866943
11.0, 1.5022943019866943
12.0, 1.5022943019866943
13.0, 1.5022943019866943
14.0, 1.5022943019866943
15.0, 1.5022943019866943
16.0, 1.5022943019866943
17.0, 1.5022943019866943
18.0, 1.5022943019866943
19.0, 1.5022943019866943
20.0, 1.5022943019866943
21.0, 1.5022943019866943
22.0, 1.5022943019866943
23.0, 1.5022943019866943
24.0, 1.5022943019866943
25.0, 1.5022943019866943
26.0, 1.5022943019866943
27.0, 1.5022943019866943
28.0, 1.5022943019866943
29.0, 1.5022943019866943
30.0, 1.5022943019866943
31.0, 1.5022943019866943
32.0, 1.5022943019866943
33.0, 1.5022943019866943
34.0, 1.5022943019866943
35.0, 1.5022943019866943
36.0, 1.5022943019866943
37.0, 1.5022943019866943
38.0, 1.5022943019866943
39.0, 1.5022943019866943
40.0, 1.5022943019866943
41.0, 1.5022943019866943
42.0, 1.5022943019866943
43.0, 1.5022943019866943
44.0, 1.5022943019866943
45.0, 1.5022943019866943
46.0, 1.5022943019866943
47.0, 1.5022943019866943
48.0, 1.5022943019866943
49.0, 1.5022943019866943
50.0, 1.5022943019866943
51.0, 1.5022943019866943
52.0, 1.5022943019866943
53.0, 1.5022943019866943
54.0, 1.5022943019866943
55.0, 1.5022943019866943
56.0, 1.5022943019866943
57.0, 1.5022943019866943
58.0, 1.5022943019866943
59.0, 1.5022943019866943
60.0, 1.5022943019866943
61.0, 1.5022943019866943
62.0, 1.5022943019866943
63.0, 1.5022943019866943
64.0, 1.5022943019866943
65.0, 1.5022943019866943
66.0, 1.5022943019866943
67.0, 1.5022943019866943
68.0, 1.5022943019866943
69.0, 1.5022943019866943
70.0, 1.5022943019866943
71.0, 1.5022943019866943
72.0, 1.5022943019866943
73.0, 1.5022943019866943
74.0, 1.5022943019866943
75.0, 1.5022943019866943
76.0, 1.5022943019866943
77.0, 1.5022943019866943
78.0, 1.5022943019866943
79.0, 1.5022943019866943
80.0, 1.5022943019866943
81.0, 1.5022943019866943
82.0, 1.5022943019866943
83.0, 1.5022943019866943
84.0, 1.5022943019866943
85.0, 1.5022943019866943
86.0, 1.5022943019866943
87.0, 1.5022943019866943
88.0, 1.5022943019866943
89.0, 1.5022943019866943
90.0, 1.5022943019866943
91.0, 1.5022943019866943
92.0, 1.5022943019866943
93.0, 1.5022943019866943
94.0, 1.5022943019866943
95.0, 1.5022943019866943
96.0, 1.5022943019866943
97.0, 1.5022943019866943
98.0, 1.5022943019866943
99.0, 1.5022943019866943
100.0, 1.5022943019866943
