Time(Seconds), RemainingCapacity(Ah) 
0.0, 1.7570322751998901
1.0, 1.7570322751998901
2.0, 1.7570322751998901
3.0, 1.7570322751998901
4.0, 1.7570322751998901
5.0, 1.7570322751998901
6.0, 1.7570322751998901
7.0, 1.7570322751998901
8.0, 1.7570322751998901
9.0, 1.7570322751998901
10.0, 1.7570322751998901
11.0, 1.7570322751998901
12.0, 1.7570322751998901
13.0, 1.7570322751998901
14.0, 1.7570322751998901
15.0, 1.7570322751998901
16.0, 1.7570322751998901
17.0, 1.7570322751998901
18.0, 1.7570322751998901
19.0, 1.7570322751998901
20.0, 1.7570322751998901
21.0, 1.7570322751998901
22.0, 1.7570322751998901
23.0, 1.7570322751998901
24.0, 1.7570322751998901
25.0, 1.7570322751998901
26.0, 1.7570322751998901
27.0, 1.7570322751998901
28.0, 1.7570322751998901
29.0, 1.7570322751998901
30.0, 1.7570322751998901
31.0, 1.7570322751998901
32.0, 1.7570322751998901
33.0, 1.7570322751998901
34.0, 1.7570322751998901
35.0, 1.7570322751998901
36.0, 1.7570322751998901
37.0, 1.7570322751998901
38.0, 1.7570322751998901
39.0, 1.7570322751998901
40.0, 1.7570322751998901
41.0, 1.7570322751998901
42.0, 1.7570322751998901
43.0, 1.7570322751998901
44.0, 1.7570322751998901
45.0, 1.7570322751998901
46.0, 1.7570322751998901
47.0, 1.7570322751998901
48.0, 1.7570322751998901
49.0, 1.7570322751998901
50.0, 1.7570322751998901
51.0, 1.7570322751998901
52.0, 1.7570322751998901
53.0, 1.7570322751998901
54.0, 1.7570322751998901
55.0, 1.7570322751998901
56.0, 1.7570322751998901
57.0, 1.7570322751998901
58.0, 1.7570322751998901
59.0, 1.7570322751998901
60.0, 1.7570322751998901
61.0, 1.7570322751998901
62.0, 1.7570322751998901
63.0, 1.7570322751998901
64.0, 1.7570322751998901
65.0, 1.7570322751998901
66.0, 1.7570322751998901
67.0, 1.7570322751998901
68.0, 1.7570322751998901
69.0, 1.7570322751998901
70.0, 1.7570322751998901
71.0, 1.7570322751998901
72.0, 1.7570322751998901
73.0, 1.7570322751998901
74.0, 1.7570322751998901
75.0, 1.7570322751998901
76.0, 1.7570322751998901
77.0, 1.7570322751998901
78.0, 1.7570322751998901
79.0, 1.7570322751998901
80.0, 1.7570322751998901
81.0, 1.7570322751998901
82.0, 1.7570322751998901
83.0, 1.7570322751998901
84.0, 1.7570322751998901
85.0, 1.7570322751998901
86.0, 1.7570322751998901
87.0, 1.7570322751998901
88.0, 1.7570322751998901
89.0, 1.7570322751998901
90.0, 1.7570322751998901
91.0, 1.7570322751998901
92.0, 1.7570322751998901
93.0, 1.7570322751998901
94.0, 1.7570322751998901
95.0, 1.7570322751998901
96.0, 1.7570322751998901
97.0, 1.7570322751998901
98.0, 1.7570322751998901
99.0, 1.7570322751998901
100.0, 1.7570322751998901
