Time(Seconds), Inputs 
0.0, 0.17882080376148224 
1.0, 0.24947144091129303 
2.0, 0.2930345833301544 
3.0, 0.32858890295028687 
4.0, 0.35964256525039673 
5.0, 0.3881627321243286 
6.0, 0.41279223561286926 
7.0, 0.436146080493927 
8.0, 0.45728930830955505 
9.0, 0.47842857241630554 
10.0, 0.49882665276527405 
11.0, 0.5179669260978699 
12.0, 0.5351569056510925 
13.0, 0.5521422624588013 
14.0, 0.5681747794151306 
15.0, 0.582298755645752 
16.0, 0.598008394241333 
17.0, 0.6120786666870117 
18.0, 0.6243417859077454 
19.0, 0.636604905128479 
20.0, 0.6492782831192017 
21.0, 0.6595980525016785 
22.0, 0.6699188351631165 
23.0, 0.6802395582199097 
24.0, 0.6905602812767029 
25.0, 0.698762834072113 
26.0, 0.706247091293335 
27.0, 0.7137303352355957 
28.0, 0.7212135791778564 
29.0, 0.7286968231201172 
30.0, 0.737697184085846 
31.0, 0.7439881563186646 
32.0, 0.7502791881561279 
33.0, 0.7565711736679077 
34.0, 0.7628701329231262 
35.0, 0.7691899538040161 
36.0, 0.775509774684906 
37.0, 0.7804505825042725 
38.0, 0.7851887345314026 
39.0, 0.7900232076644897 
40.0, 0.7949153184890747 
41.0, 0.7998074293136597 
42.0, 0.8046985864639282 
43.0, 0.8095906972885132 
44.0, 0.814711332321167 
45.0, 0.8194752931594849 
46.0, 0.8226346969604492 
47.0, 0.8257931470870972 
48.0, 0.829078733921051 
49.0, 0.8326623439788818 
50.0, 0.8362470269203186 
51.0, 0.8398306369781494 
52.0, 0.8434153199195862 
53.0, 0.8474559783935547 
54.0, 0.8517628908157349 
55.0, 0.8560698628425598 
56.0, 0.86037677526474 
57.0, 0.8614597320556641 
58.0, 0.8646479249000549 
59.0, 0.8679067492485046 
60.0, 0.8711645007133484 
61.0, 0.8744232654571533 
62.0, 0.8777803778648376 
63.0, 0.8813551068305969 
64.0, 0.884928822517395 
65.0, 0.8885025382041931 
66.0, 0.8920772075653076 
67.0, 0.8958009481430054 
68.0, 0.8996121287345886 
69.0, 0.9034233093261719 
70.0, 0.9060899019241333 
71.0, 0.9085389375686646 
72.0, 0.9124177098274231 
73.0, 0.9163262248039246 
74.0, 0.9202357530593872 
75.0, 0.9241442680358887 
76.0, 0.9275470972061157 
77.0, 0.9298302531242371 
78.0, 0.9321143627166748 
79.0, 0.9343974590301514 
80.0, 0.9366815686225891 
81.0, 0.9399592280387878 
82.0, 0.9437693953514099 
83.0, 0.947288453578949 
84.0, 0.9499640464782715 
85.0, 0.9526395797729492 
86.0, 0.9555675387382507 
87.0, 0.9584984183311462 
88.0, 0.9614292979240417 
89.0, 0.9643612504005432 
90.0, 0.9671927690505981 
91.0, 0.9698086977005005 
92.0, 0.9724256992340088 
93.0, 0.9750426411628723 
94.0, 0.9776585698127747 
95.0, 0.9812620878219604 
96.0, 0.9853544235229492 
97.0, 0.9892699122428894 
98.0, 0.9907403588294983 
99.0, 0.9922107458114624 
100.0, 0.45204161148701877 
