Time(Seconds), Inputs 
0.0, 0.023762166500091553 
1.0, 0.34930095076560974 
2.0, 0.3744073510169983 
3.0, 0.39671897888183594 
4.0, 0.41607585549354553 
5.0, 0.4341123104095459 
6.0, 0.4488522708415985 
7.0, 0.4635922312736511 
8.0, 0.4777320921421051 
9.0, 0.49019885063171387 
10.0, 0.502665638923645 
11.0, 0.5151254534721375 
12.0, 0.5257681012153625 
13.0, 0.5364097356796265 
14.0, 0.5470514297485352 
15.0, 0.5576900839805603 
16.0, 0.5665295124053955 
17.0, 0.5753688812255859 
18.0, 0.5842083096504211 
19.0, 0.5930486917495728 
20.0, 0.6020441055297852 
21.0, 0.6117359399795532 
22.0, 0.6214287877082825 
23.0, 0.6294783353805542 
24.0, 0.637190043926239 
25.0, 0.644868016242981 
26.0, 0.6520839929580688 
27.0, 0.6593000292778015 
28.0, 0.6665160059928894 
29.0, 0.6737319827079773 
30.0, 0.6809479594230652 
31.0, 0.6880238652229309 
32.0, 0.6943963170051575 
33.0, 0.7007678151130676 
34.0, 0.707139253616333 
35.0, 0.7135107517242432 
36.0, 0.7198832631111145 
37.0, 0.7271777391433716 
38.0, 0.7343807816505432 
39.0, 0.7405277490615845 
40.0, 0.7466737031936646 
41.0, 0.752820611000061 
42.0, 0.7589665651321411 
43.0, 0.7651135325431824 
44.0, 0.7712594866752625 
45.0, 0.7766672372817993 
46.0, 0.7815961241722107 
47.0, 0.7865250110626221 
48.0, 0.7914538979530334 
49.0, 0.7963837385177612 
50.0, 0.8013126254081726 
51.0, 0.806241512298584 
52.0, 0.8126806020736694 
53.0, 0.8188493847846985 
54.0, 0.8235874772071838 
55.0, 0.8283246159553528 
56.0, 0.8330627679824829 
57.0, 0.8377999067306519 
58.0, 0.8425370454788208 
59.0, 0.8472751379013062 
60.0, 0.8520122766494751 
61.0, 0.8567504286766052 
62.0, 0.8613524436950684 
63.0, 0.86551433801651 
64.0, 0.8696761727333069 
65.0, 0.8738370537757874 
66.0, 0.877998948097229 
67.0, 0.8819233775138855 
68.0, 0.885805070400238 
69.0, 0.8896868228912354 
70.0, 0.8935675024986267 
71.0, 0.8974491953849792 
72.0, 0.9013309478759766 
73.0, 0.9049572944641113 
74.0, 0.9083978533744812 
75.0, 0.9118384718894958 
76.0, 0.9152790307998657 
77.0, 0.9187196493148804 
78.0, 0.9221612215042114 
79.0, 0.9256017804145813 
80.0, 0.9290423393249512 
81.0, 0.932518720626831 
82.0, 0.9361639618873596 
83.0, 0.939808189868927 
84.0, 0.9434524774551392 
85.0, 0.947094738483429 
86.0, 0.9501557946205139 
87.0, 0.9532178044319153 
88.0, 0.9562788605690002 
89.0, 0.9593409299850464 
90.0, 0.9624029994010925 
91.0, 0.9654640555381775 
92.0, 0.9685260653495789 
93.0, 0.9715871214866638 
94.0, 0.97464919090271 
95.0, 0.9777112603187561 
96.0, 0.9807265996932983 
97.0, 0.9837081432342529 
98.0, 0.9866887331008911 
99.0, 0.9896703362464905 
100.0, 0.14388368201193158 
