Time(Seconds), RemainingCapacity(Ah) 
0.0, 1.662377119064331
1.0, 1.662377119064331
2.0, 1.662377119064331
3.0, 1.662377119064331
4.0, 1.662377119064331
5.0, 1.662377119064331
6.0, 1.662377119064331
7.0, 1.662377119064331
8.0, 1.662377119064331
9.0, 1.662377119064331
10.0, 1.662377119064331
11.0, 1.662377119064331
12.0, 1.662377119064331
13.0, 1.662377119064331
14.0, 1.662377119064331
15.0, 1.662377119064331
16.0, 1.662377119064331
17.0, 1.662377119064331
18.0, 1.662377119064331
19.0, 1.662377119064331
20.0, 1.662377119064331
21.0, 1.662377119064331
22.0, 1.662377119064331
23.0, 1.662377119064331
24.0, 1.662377119064331
25.0, 1.662377119064331
26.0, 1.662377119064331
27.0, 1.662377119064331
28.0, 1.662377119064331
29.0, 1.662377119064331
30.0, 1.662377119064331
31.0, 1.662377119064331
32.0, 1.662377119064331
33.0, 1.662377119064331
34.0, 1.662377119064331
35.0, 1.662377119064331
36.0, 1.662377119064331
37.0, 1.662377119064331
38.0, 1.662377119064331
39.0, 1.662377119064331
40.0, 1.662377119064331
41.0, 1.662377119064331
42.0, 1.662377119064331
43.0, 1.662377119064331
44.0, 1.662377119064331
45.0, 1.662377119064331
46.0, 1.662377119064331
47.0, 1.662377119064331
48.0, 1.662377119064331
49.0, 1.662377119064331
50.0, 1.662377119064331
51.0, 1.662377119064331
52.0, 1.662377119064331
53.0, 1.662377119064331
54.0, 1.662377119064331
55.0, 1.662377119064331
56.0, 1.662377119064331
57.0, 1.662377119064331
58.0, 1.662377119064331
59.0, 1.662377119064331
60.0, 1.662377119064331
61.0, 1.662377119064331
62.0, 1.662377119064331
63.0, 1.662377119064331
64.0, 1.662377119064331
65.0, 1.662377119064331
66.0, 1.662377119064331
67.0, 1.662377119064331
68.0, 1.662377119064331
69.0, 1.662377119064331
70.0, 1.662377119064331
71.0, 1.662377119064331
72.0, 1.662377119064331
73.0, 1.662377119064331
74.0, 1.662377119064331
75.0, 1.662377119064331
76.0, 1.662377119064331
77.0, 1.662377119064331
78.0, 1.662377119064331
79.0, 1.662377119064331
80.0, 1.662377119064331
81.0, 1.662377119064331
82.0, 1.662377119064331
83.0, 1.662377119064331
84.0, 1.662377119064331
85.0, 1.662377119064331
86.0, 1.662377119064331
87.0, 1.662377119064331
88.0, 1.662377119064331
89.0, 1.662377119064331
90.0, 1.662377119064331
91.0, 1.662377119064331
92.0, 1.662377119064331
93.0, 1.662377119064331
94.0, 1.662377119064331
95.0, 1.662377119064331
96.0, 1.662377119064331
97.0, 1.662377119064331
98.0, 1.662377119064331
99.0, 1.662377119064331
100.0, 1.662377119064331
