Time(Seconds), StateOfCharge
0.0, 0.13917666666666673
1.0, 1.0
2.0, 0.13768333333333338
3.0, 0.7020828310502282
4.0, 0.6409597453272348
5.0, 1.0
6.0, 0.3314520897969479
7.0, 0.8514403988394206
8.0, 0.9986537767639261
9.0, 1.0
10.0, 0.21760999999999994
11.0, 0.886192529286475
12.0, 0.9708158897117006
13.0, 1.0
14.0, 1.0
15.0, 0.06284615038248524
16.0, 0.13768333333333338
17.0, 0.6025507415663546
18.0, 0.9970861419107113
19.0, 0.8586517608379098
20.0, 0.2850599999999999
21.0, 0.7938756603042876
22.0, 0.21119333333333326
23.0, 1.0
24.0, 0.7529089428507388
25.0, 0.5607708145837974
26.0, 0.13768333333333338
27.0, 0.4476424191166599
28.0, 0.7890556833558864
29.0, 0.7348532898894155
30.0, 0.44867666666666667
31.0, 0.9799937936573881
32.0, 0.07798865087173534
33.0, 0.14732980834137593
34.0, 0.2722279566982408
35.0, 0.7742299402286902
36.0, 0.17948333333333336
37.0, 0.5135379625399992
38.0, 0.24656073465623815
39.0, 0.4225258253664755
40.0, 0.29005666666666663
41.0, 0.21760999999999994
42.0, 1.0
43.0, 1.0
44.0, 0.13737666666666662
45.0, 0.9689133894901836
46.0, 0.7971294976486861
47.0, 0.7506001377479047
48.0, 0.29203333333333337
49.0, 0.5041943586075346
50.0, 0.6799516949152542
51.0, 1.0
52.0, 1.0
53.0, 1.0
54.0, 1.0
55.0, 0.29005666666666663
56.0, 0.9834866141954413
57.0, 1.0
58.0, 0.7973736778076578
59.0, 0.19367588591385335
60.0, 0.876757104412763
61.0, 0.8736766666666668
62.0, 0.783636675691285
63.0, 1.0
64.0, 0.21675000000000008
65.0, 0.9446566666666666
66.0, 1.0
67.0, 0.34603934946856185
68.0, 0.30410362563041043
69.0, 0.33234266195354206
70.0, 0.06284615038248524
71.0, 0.32622999999999996
72.0, 1.0
73.0, 0.7914835737976782
74.0, 0.4621566666666667
75.0, 0.9909773004892863
76.0, 0.4359312810707457
77.0, 0.714836354582214
78.0, 0.6128192754389278
79.0, 0.9862289143613489
80.0, 1.0
81.0, 0.3546931667409261
82.0, 0.07798865087173534
83.0, 0.8098083192254495
84.0, 1.0
85.0, 0.9699588837148955
86.0, 1.0
87.0, 0.5034722357582746
88.0, 1.0
89.0, 0.21828999999999996
90.0, 0.43723264639473625
91.0, 0.14723666666666668
92.0, 0.29323177947034207
93.0, 0.21828999999999996
94.0, 0.9860825241402676
95.0, 0.9845430227374052
96.0, 1.0
97.0, 0.24230074390344036
98.0, 0.8817623372675251
99.0, 0.8718453672776647
100.0, 0.3668864796680497
101.0, 0.41668834513183545
102.0, 0.6435443254941567
103.0, 0.13768333333333338
104.0, 1.0
105.0, 0.9999131742665254
106.0, 0.17704342877341817
107.0, 1.0
108.0, 1.0
109.0, 1.0
110.0, 0.9332139294681854
111.0, 0.13917666666666673
112.0, 0.7528367310789049
113.0, 0.7144524809123052
114.0, 0.7229863019129069
115.0, 1.0
116.0, 0.47755453080461713
117.0, 0.5405145765592708
118.0, 0.2190533333333334
119.0, 1.0
120.0, 0.32431301766924747
121.0, 1.0
122.0, 1.0
123.0, 0.9967825456204379
124.0, 0.45410666666666666
125.0, 0.7741955057926898
126.0, 0.9040205181079687
127.0, 0.7457503103225734
128.0, 1.0
129.0, 0.5707460083956143
130.0, 0.5242446316165951
131.0, 0.7442402711773392
132.0, 0.31915349539864823
133.0, 1.0
134.0, 1.0
135.0, 0.6682093374032162
136.0, 0.8774799999999999
137.0, 0.9025446504872819
138.0, 0.21006983216946384
139.0, 0.3686663053525106
140.0, 0.1394666666666667
141.0, 0.06282221571849883
142.0, 0.8736766666666668
143.0, 0.0708993567867247
144.0, 0.9251433333333333
145.0, 0.3624612328692772
146.0, 0.2725866666666666
147.0, 0.4970692151431209
148.0, 0.29713666666666666
149.0, 0.8726058044975519
150.0, 1.0
151.0, 0.9679111594202898
152.0, 0.06284615038248524
153.0, 1.0
154.0, 0.5913436021738084
155.0, 0.7563918654477733
156.0, 0.34445437716829963
157.0, 0.17345333333333338
158.0, 0.06282221571849883
159.0, 1.0
160.0, 0.2930433333333333
161.0, 0.9941639615612564
162.0, 0.6890867560321716
163.0, 0.7659101389716101
164.0, 1.0
165.0, 0.5989993500207439
166.0, 0.13737666666666662
167.0, 0.8375998783244362
168.0, 0.8799679997787365
169.0, 0.06282221571849883
170.0, 0.3094708751410691
171.0, 0.8793818475812578
172.0, 0.7902019369225619
173.0, 0.9299047755378623
174.0, 1.0
175.0, 0.9040002580140055
176.0, 0.6555567546217119
177.0, 0.7630233333333334
178.0, 0.9974827892059279
179.0, 0.2190533333333334
180.0, 0.07964144668200356
181.0, 0.21760999999999994
182.0, 0.28618999999999994
183.0, 1.0
184.0, 0.13032666666666662
185.0, 0.14726333333333338
186.0, 0.9561725514465618
187.0, 0.727498319434486
188.0, 1.0
189.0, 1.0
190.0, 1.0
191.0, 0.21887999999999996
192.0, 0.59753
193.0, 0.29804433496804883
194.0, 1.0
195.0, 0.8137992022873285
196.0, 0.21141333333333337
197.0, 0.13737666666666662
198.0, 1.0
199.0, 0.5754212019168501
200.0, 0.4151942219589256
201.0, 0.8599620537714712
202.0, 0.21304000000000003
203.0, 0.13923333333333332
204.0, 0.21141333333333337
205.0, 1.0
206.0, 1.0
207.0, 0.9187679186834462
208.0, 1.0
209.0, 0.5824393108375973
210.0, 0.7932215990415336
211.0, 0.2064166666666667
212.0, 0.9881995567805654
213.0, 0.42673
214.0, 0.6254690879828326
215.0, 0.9570945578673603
216.0, 0.5800131232242215
217.0, 0.8417109397533956
218.0, 0.07964144668200356
219.0, 1.0
220.0, 0.1394666666666667
221.0, 0.4899350311082133
222.0, 0.2915366666666667
223.0, 0.21760999999999994
224.0, 0.8357742957297641
225.0, 0.4922820164301718
226.0, 0.21141333333333337
227.0, 0.3080580491969478
228.0, 0.9918146899031813
229.0, 0.3822812073490815
230.0, 0.21828999999999996
231.0, 0.8858895878031137
232.0, 0.07964144668200356
233.0, 0.8952243810895223
234.0, 0.46728236330705886
235.0, 1.0
236.0, 1.0
237.0, 0.4855059420289855
238.0, 0.827326982138322
239.0, 1.0
240.0, 0.13895000000000005
241.0, 1.0
242.0, 1.0
243.0, 0.14723666666666668
244.0, 0.9514541424309596
245.0, 0.9934898974902794
246.0, 1.0
247.0, 0.8946355771305283
248.0, 0.9639736227481069
249.0, 1.0
250.0, 1.0
251.0, 0.5238479197417127
252.0, 0.21760999999999994
253.0, 1.0
254.0, 0.13768333333333338
255.0, 0.9988605706544745
256.0, 1.0
257.0, 0.9704025815367605
258.0, 0.8792859014080531
259.0, 0.5661166666666667
260.0, 0.4453616800714924
261.0, 0.4764489263817822
262.0, 0.2930433333333333
263.0, 0.530068147750968
264.0, 0.40747362365610496
265.0, 0.9976803818682862
266.0, 1.0
267.0, 0.8425557010255555
268.0, 0.20970000000000008
269.0, 0.4162755845629966
270.0, 0.23034155613350663
271.0, 0.9572588210034629
272.0, 0.6675269408945687
273.0, 0.1394666666666667
274.0, 0.892507484025559
275.0, 0.9060183302761141
276.0, 0.2190533333333334
277.0, 0.0795921731872933
278.0, 0.2725866666666666
279.0, 0.6382233776183879
280.0, 0.9999899999999999
281.0, 0.5481985528271974
282.0, 1.0
283.0, 1.0
284.0, 0.28863666666666665
285.0, 0.0708993567867247
286.0, 0.07964144668200356
287.0, 0.9931281469717947
288.0, 0.8915920511754654
289.0, 0.2915366666666667
290.0, 0.662147100609303
291.0, 0.5992604347024385
292.0, 0.6157553334038781
293.0, 0.9170760828973017
