Time(Seconds), StateOfCharge
0.0, 1.0
1.0, 0.9193256497175142
2.0, 0.9999840187854603
3.0, 0.9320992608695652
4.0, 0.2578057658779577
5.0, 0.07904922690494331
6.0, 0.14728
7.0, 0.21887999999999996
8.0, 0.9946334260250159
9.0, 0.6769961521739131
10.0, 0.4371431348669373
11.0, 0.6872341702110638
12.0, 0.9944123668105029
13.0, 0.9670356409388399
14.0, 0.5833759299801394
15.0, 0.6933419061601688
16.0, 1.0
17.0, 0.21800666666666668
18.0, 0.7881122715766524
19.0, 0.21675000000000008
20.0, 1.0
21.0, 1.0
22.0, 1.0
23.0, 0.2915366666666667
24.0, 0.48556420383376864
25.0, 0.5209827544170684
26.0, 0.9939461325726194
27.0, 0.40987650205829906
28.0, 0.3831586120384891
29.0, 1.0
30.0, 0.7126794270500532
31.0, 0.7798579758096071
32.0, 0.6719953295315682
33.0, 0.37055253941908717
34.0, 1.0
35.0, 0.25827248236758454
36.0, 1.0
37.0, 0.5092093403277209
38.0, 0.9495831557584982
39.0, 0.39795817252396165
40.0, 1.0
41.0, 0.4728104834930778
42.0, 1.0
43.0, 0.9200341708189972
44.0, 0.28324333333333335
45.0, 1.0
46.0, 0.06284615038248524
47.0, 0.6422833333333333
48.0, 0.6768795289855073
49.0, 0.9766028207847297
50.0, 0.2971333333333333
51.0, 0.9963950903674799
52.0, 0.44255333333333335
53.0, 0.9992797869684388
54.0, 0.07915654215230016
55.0, 0.819877823140776
56.0, 1.0
57.0, 0.9749535221403777
58.0, 0.4521233333333334
59.0, 0.29713666666666666
60.0, 0.2355470286085827
61.0, 0.13032666666666662
62.0, 0.5347013657382494
63.0, 0.07964144668200356
64.0, 1.0
65.0, 1.0
66.0, 0.9009846350364964
67.0, 1.0
68.0, 0.9173908025023045
69.0, 0.13917666666666673
70.0, 0.9391849334323816
71.0, 0.1689650196295783
72.0, 0.8725179998870631
73.0, 0.9531165783701704
74.0, 0.28545
75.0, 0.9292162377311525
76.0, 1.0
77.0, 0.998640075584511
78.0, 0.3384485523974414
79.0, 1.0
