Time(Seconds), StateOfCharge
0.0, 0.9981574193548387
1.0, 1.0
2.0, 1.0
3.0, 0.8522389354984212
4.0, 0.47250666666666663
5.0, 0.6761181183745468
6.0, 0.414000011920243
7.0, 1.0
8.0, 0.6411644397490075
9.0, 0.9973335069252569
10.0, 0.9551237503879905
11.0, 0.28545
12.0, 0.8763757649208869
13.0, 0.8534833333333333
14.0, 0.13768333333333338
15.0, 0.3726764894551028
16.0, 0.13032666666666662
17.0, 0.5403080114722753
18.0, 0.21675000000000008
19.0, 0.2958888096829286
20.0, 0.7739818644067796
21.0, 1.0
22.0, 0.21887999999999996
23.0, 0.9615579560014499
24.0, 0.13768333333333338
25.0, 0.07964144668200356
26.0, 0.9793850756767113
27.0, 0.9512883697624658
28.0, 0.07904922690494331
29.0, 1.0
30.0, 1.0
31.0, 1.0
32.0, 0.8863117083701246
33.0, 0.7827199731507585
34.0, 0.7305862487833549
35.0, 0.13917666666666673
36.0, 0.13895000000000005
37.0, 0.9985052856428216
38.0, 0.7051808066372821
39.0, 0.9520199308437068
40.0, 0.9406559585024808
41.0, 0.13737666666666662
42.0, 0.5378466666666667
43.0, 1.0
44.0, 0.8071981241753977
45.0, 0.6451140099585062
46.0, 1.0
47.0, 0.4244233333333333
48.0, 0.9093597233974372
49.0, 0.9844559162008019
50.0, 0.45832999999999996
51.0, 0.9715489816241235
52.0, 0.8595482814614344
53.0, 0.9988951380695194
54.0, 0.3099701560062402
55.0, 1.0
56.0, 0.21141333333333337
57.0, 0.393660084730292
58.0, 0.700656060452121
59.0, 0.6785120820077767
60.0, 0.7173061602717304
61.0, 0.38924307518554363
62.0, 0.2840468219178083
63.0, 0.8778361768923741
64.0, 0.9991271560409788
65.0, 0.5774391588723246
66.0, 0.8257241771226576
67.0, 0.28618999999999994
68.0, 0.21443343133445594
69.0, 0.14728
70.0, 0.546718947676697
71.0, 0.2930433333333333
72.0, 0.47450289563365283
73.0, 0.9921833405255879
74.0, 1.0
75.0, 0.989127028745163
76.0, 1.0
77.0, 0.2190533333333334
78.0, 0.6125533333333334
79.0, 0.17948333333333336
80.0, 0.7795894941956881
81.0, 0.3891058360047241
82.0, 0.9657649126915455
83.0, 0.21887999999999996
84.0, 0.49565646528507507
85.0, 0.2930433333333333
86.0, 0.8614632909155179
87.0, 0.13695019841335956
88.0, 0.28863666666666665
89.0, 0.26907904540162964
90.0, 1.0
91.0, 1.0
92.0, 0.14723666666666668
93.0, 0.38205137333030914
94.0, 0.21141333333333337
95.0, 0.9476285628579961
96.0, 0.9672363977676306
97.0, 1.0
98.0, 1.0
99.0, 1.0
100.0, 0.6286990449337618
101.0, 0.5994922099107417
102.0, 0.9975021022037868
103.0, 0.2915366666666667
104.0, 0.3064591139750303
105.0, 0.911833864959255
106.0, 1.0
107.0, 0.5653279240885634
108.0, 0.32308034409496084
109.0, 0.13768333333333338
110.0, 0.3773083680343753
111.0, 0.2683155280745321
112.0, 0.5206091982622434
113.0, 0.306878220002561
114.0, 0.6483281196338101
115.0, 0.4744419532823198
116.0, 0.9864561759557288
117.0, 1.0
118.0, 0.6673117154345641
119.0, 1.0
120.0, 0.07798865087173534
121.0, 0.6592565108958182
122.0, 1.0
123.0, 0.9589987799078615
124.0, 0.44797068529297634
125.0, 0.999960355987055
126.0, 0.13917666666666673
127.0, 0.3843699701244814
128.0, 0.5551133333333333
129.0, 0.2190533333333334
130.0, 0.41734828782568534
131.0, 1.0
132.0, 0.27576718929254307
133.0, 0.7874084587429252
134.0, 0.3327582449414271
135.0, 0.9938976805812563
136.0, 1.0
137.0, 0.29714270476393645
138.0, 1.0
139.0, 0.28545
140.0, 1.0
141.0, 0.7507653364740658
142.0, 0.4796846551439887
143.0, 1.0
144.0, 0.25984955897553047
145.0, 1.0
146.0, 0.13895000000000005
147.0, 0.3383510295135045
148.0, 1.0
149.0, 0.3973237964557701
150.0, 1.0
151.0, 1.0
152.0, 0.29203333333333337
153.0, 0.713926545289855
154.0, 0.997805821845175
155.0, 0.06282221571849883
156.0, 1.0
157.0, 0.21119333333333326
158.0, 1.0
159.0, 0.8766066666666666
160.0, 0.2850599999999999
161.0, 0.6765272161008538
162.0, 1.0
163.0, 0.4147678030959588
164.0, 0.7434855932203391
165.0, 0.5271366666666667
166.0, 0.8404416828791876
167.0, 1.0
168.0, 1.0
169.0, 1.0
170.0, 1.0
171.0, 0.44832247995048163
172.0, 1.0
173.0, 0.2715818610579987
174.0, 0.9582371047540077
175.0, 0.44518412254316425
176.0, 0.7067966429699842
177.0, 1.0
178.0, 1.0
179.0, 0.4535002933898904
180.0, 0.9600166666666666
181.0, 0.9618238983050847
182.0, 0.2850599999999999
183.0, 0.6831831681683183
184.0, 0.523327734459068
185.0, 0.3092336612652425
186.0, 0.3962870944906125
187.0, 0.4582824114581779
188.0, 0.2930433333333333
189.0, 0.2832014884979703
190.0, 1.0
191.0, 0.8180739571009474
192.0, 0.9117099141219225
193.0, 1.0
194.0, 0.9357842019245024
195.0, 1.0
196.0, 0.9051528250725186
197.0, 0.29203333333333337
198.0, 0.10767027579830865
199.0, 0.910355684257108
200.0, 0.13768333333333338
201.0, 0.8736766666666668
202.0, 0.895088757062147
203.0, 1.0
204.0, 0.21119333333333326
205.0, 0.6437038545484159
206.0, 0.8784913977750456
207.0, 1.0
208.0, 0.6080280603290159
209.0, 0.5019538315046034
210.0, 0.3136944230716984
211.0, 0.8614508257221356
212.0, 0.13768333333333338
213.0, 0.2915366666666667
214.0, 0.5804740075107296
215.0, 0.13895000000000005
216.0, 0.29203333333333337
217.0, 1.0
218.0, 0.13768333333333338
219.0, 0.7604880557124074
220.0, 0.9970377714974754
221.0, 0.9631039748480994
222.0, 0.9559615086727944
223.0, 1.0
224.0, 0.52323
225.0, 0.2064166666666667
226.0, 0.547584262614772
227.0, 0.2850599999999999
228.0, 1.0
229.0, 1.0
230.0, 0.07798865087173534
231.0, 0.9771039100694385
232.0, 0.44578333333333336
233.0, 0.13032666666666662
234.0, 0.8537046586617715
235.0, 0.06282221571849883
236.0, 0.7462608956517391
237.0, 0.9447561333333333
238.0, 1.0
239.0, 0.6440949259595043
240.0, 0.0708993567867247
241.0, 0.7371907871703655
242.0, 0.1628779976717111
243.0, 0.8513827083270143
244.0, 0.5820817733502895
245.0, 0.980231020886792
246.0, 0.39104176416894854
247.0, 0.4461378624406382
248.0, 0.47581857514758186
249.0, 0.9957504111373443
250.0, 1.0
251.0, 0.9854488369456189
252.0, 0.44475933485095964
253.0, 0.3722130583030237
254.0, 0.718267308426733
255.0, 0.9974956592692981
256.0, 0.29203333333333337
257.0, 0.9813552451843551
258.0, 0.28796
259.0, 0.7162901675778253
260.0, 0.8943482613402067
261.0, 0.27858249840662835
262.0, 0.43275900574327586
