Time(Seconds), StateOfCharge
0.0, 0.7223498730329041
1.0, 0.22408666666666668
2.0, 0.4540633333333333
3.0, 1.0
4.0, 0.6683342627345844
5.0, 0.3549409796647324
6.0, 0.8778163248625352
7.0, 1.0
8.0, 0.19497025653554856
9.0, 0.5550221599102018
10.0, 0.8833042104779123
11.0, 0.8085913640190089
12.0, 0.13768333333333338
13.0, 0.30448660930529003
14.0, 0.34629235616129117
15.0, 1.0
16.0, 0.2984789883913764
17.0, 0.29203333333333337
18.0, 0.0708993567867247
19.0, 0.21674000000000002
20.0, 0.752800891867739
21.0, 1.0
22.0, 0.6516057879306132
23.0, 1.0
24.0, 0.13895000000000005
25.0, 1.0
26.0, 0.9187794338033527
27.0, 1.0
28.0, 0.14726000000000003
29.0, 0.21304000000000003
30.0, 0.6777725730913122
31.0, 0.6404115292804531
32.0, 0.9706641167343714
33.0, 0.9228232839859071
34.0, 1.0
35.0, 0.4500926833648612
36.0, 0.9812933333333334
37.0, 0.9334891336099584
38.0, 0.13923333333333332
39.0, 1.0
40.0, 0.1394666666666667
41.0, 0.13917666666666673
42.0, 0.2190533333333334
43.0, 0.28545
44.0, 0.21119333333333326
45.0, 0.4546761379233055
46.0, 0.994926175994887
47.0, 0.8082083115065863
48.0, 0.4998390136313606
49.0, 0.9999726692126432
50.0, 1.0
51.0, 0.0708993567867247
52.0, 0.13923333333333332
53.0, 0.9980566209775222
54.0, 0.9499501247213521
55.0, 0.3394315003394433
56.0, 0.6776490943180555
57.0, 0.9289912328767124
58.0, 0.14726333333333338
59.0, 0.30966999999999995
60.0, 1.0
61.0, 1.0
62.0, 0.5890328736800496
63.0, 0.9889917802752667
64.0, 0.9998131468136214
65.0, 0.2238968967806172
66.0, 1.0
67.0, 0.5242225780231707
68.0, 0.9983313997185664
69.0, 1.0
70.0, 0.7992069289030052
71.0, 0.3508053503202686
72.0, 1.0
73.0, 1.0
74.0, 0.9947524823578249
75.0, 0.8236302156873536
76.0, 0.28545
77.0, 0.8571046510906063
78.0, 0.0708993567867247
79.0, 0.7776137390390653
80.0, 1.0
81.0, 0.28863666666666665
82.0, 1.0
83.0, 1.0
84.0, 0.13737666666666662
85.0, 0.22413000000000002
86.0, 0.4392164378065091
87.0, 0.2190533333333334
88.0, 0.955424358430541
89.0, 1.0
90.0, 1.0
91.0, 0.8965392974408405
92.0, 0.6030488506128086
93.0, 0.3366214179486869
94.0, 0.21760999999999994
95.0, 0.9911787731775462
96.0, 0.9962140133118988
97.0, 0.9519142282617897
98.0, 1.0
99.0, 0.9363633333333333
100.0, 0.9012332751406724
101.0, 0.5972771211108635
102.0, 0.9843156613841311
103.0, 0.13768333333333338
104.0, 1.0
105.0, 0.22414701137318171
106.0, 0.9881595241723816
107.0, 0.8020993850584448
108.0, 0.8187066666666666
109.0, 0.25968530342436064
110.0, 1.0
111.0, 0.21760999999999994
112.0, 0.7456336787048569
113.0, 0.33190718727955065
114.0, 1.0
115.0, 0.49007003166635393
116.0, 0.950628772429894
117.0, 0.5627031268115942
118.0, 0.814114941629789
119.0, 0.45278695815450654
120.0, 1.0
121.0, 0.14726000000000003
122.0, 0.13768333333333338
123.0, 0.6485766542133667
124.0, 0.685137437152016
125.0, 1.0
126.0, 0.1366266666666666
127.0, 0.9737917472168522
128.0, 0.13895000000000005
129.0, 0.21143597195666017
130.0, 1.0
131.0, 0.6940974123645635
132.0, 0.10189681759187554
133.0, 0.9674519596429958
134.0, 0.8297575284927649
135.0, 0.6369161109817616
136.0, 0.9863161530638189
137.0, 0.0708993567867247
138.0, 0.4703496259581268
139.0, 0.7017653385133223
140.0, 0.5569401877500769
141.0, 1.0
142.0, 0.7366401308893415
143.0, 0.3172620226484611
144.0, 0.9965728566387058
145.0, 0.5056891823903562
146.0, 0.21760999999999994
147.0, 0.4026183211174111
148.0, 0.6425567874396135
149.0, 0.9915239082365948
150.0, 1.0
151.0, 0.13923333333333332
152.0, 0.28545
153.0, 0.28545
154.0, 0.9906291253359395
155.0, 0.24695422077090523
156.0, 0.9172137718277066
157.0, 1.0
158.0, 0.21760999999999994
159.0, 0.2725866666666666
160.0, 0.8881666647648544
161.0, 0.8362940585525339
162.0, 0.8736766666666668
163.0, 0.9911230521298778
164.0, 1.0
165.0, 0.44270262162297297
166.0, 1.0
