Time(Seconds), StateOfCharge
0.0, 0.9953237625843566
1.0, 0.44038687472135535
2.0, 1.0
3.0, 0.2930433333333333
4.0, 1.0
5.0, 0.21828999999999996
6.0, 0.2631183690897745
7.0, 1.0
8.0, 0.10090923265731232
9.0, 0.13917666666666673
10.0, 0.21141333333333337
11.0, 1.0
12.0, 0.9031650672728242
13.0, 0.3607777695960728
14.0, 0.13895000000000005
15.0, 0.6037366314497625
16.0, 0.3656211242439376
17.0, 0.07904922690494331
18.0, 0.28863666666666665
19.0, 0.6536141108306873
20.0, 0.13917666666666673
21.0, 1.0
22.0, 0.3647135789508646
23.0, 0.9649268327996278
24.0, 0.6705243325434439
25.0, 0.5573050295341656
26.0, 0.2930433333333333
27.0, 0.07964144668200356
28.0, 0.9087294955489614
29.0, 0.14637238223325344
30.0, 0.9891857900318133
31.0, 0.2704976836158191
32.0, 0.9177460590645753
33.0, 0.7900296030672079
34.0, 0.07904922690494331
35.0, 1.0
36.0, 1.0
37.0, 0.951390486095139
38.0, 0.13737666666666662
39.0, 1.0
40.0, 1.0
41.0, 0.9741531000356236
42.0, 1.0
43.0, 0.6651933480665193
44.0, 0.13923333333333332
45.0, 0.9915151391947598
46.0, 0.5326566666666667
47.0, 0.939864672366942
48.0, 0.2915366666666667
49.0, 0.6013163604491606
50.0, 1.0
51.0, 1.0
52.0, 0.9556709701202949
53.0, 0.8918585658533259
54.0, 0.9249673515981734
55.0, 0.9953218473080069
56.0, 0.32334892771998264
57.0, 0.07798865087173534
58.0, 0.13917666666666673
59.0, 1.0
60.0, 0.4790073565794937
61.0, 0.07915654215230016
62.0, 0.3753653695835817
63.0, 1.0
64.0, 0.06282221571849883
65.0, 0.06284615038248524
66.0, 0.21828999999999996
67.0, 0.8917377783422235
68.0, 0.5735105014399458
69.0, 0.13923333333333332
70.0, 0.6193178002473971
71.0, 0.2915366666666667
72.0, 1.0
73.0, 0.9782980154425645
74.0, 0.13032666666666662
75.0, 0.2325305783516434
76.0, 0.9882203378016086
77.0, 0.6076267888662595
78.0, 0.5329766123674938
79.0, 0.9684150496228986
80.0, 0.13768333333333338
81.0, 0.45939051175657
82.0, 0.6430486710533715
83.0, 0.36539046168073924
84.0, 0.866208611003495
85.0, 0.9624278207830237
86.0, 0.6166081781904064
87.0, 0.4738091365730421
88.0, 0.9263622231096912
89.0, 0.6739005285446699
90.0, 0.7637255354261744
91.0, 0.631953777016658
92.0, 0.2930681703940361
93.0, 0.28796
94.0, 0.28545
95.0, 1.0
96.0, 0.21828999999999996
97.0, 0.22414701137318171
98.0, 0.7158048312034079
99.0, 0.5506688719806764
100.0, 0.21800666666666668
101.0, 1.0
