Time(Seconds), Inputs 
0.0, 0.0065612467005848885 
1.0, 0.24330860376358032 
2.0, 0.2869889736175537 
3.0, 0.3231225311756134 
4.0, 0.3565686047077179 
5.0, 0.38634955883026123 
6.0, 0.4133446514606476 
7.0, 0.4377943277359009 
8.0, 0.4617055356502533 
9.0, 0.48397642374038696 
10.0, 0.5053620338439941 
11.0, 0.524846076965332 
12.0, 0.5439049005508423 
13.0, 0.5607829093933105 
14.0, 0.5767508745193481 
15.0, 0.5927188396453857 
16.0, 0.6085963845252991 
17.0, 0.623094916343689 
18.0, 0.6368095278739929 
19.0, 0.6488162875175476 
20.0, 0.660768449306488 
21.0, 0.6720231175422668 
22.0, 0.6814725399017334 
23.0, 0.6903655529022217 
24.0, 0.6992596387863159 
25.0, 0.7081526517868042 
26.0, 0.7169294953346252 
27.0, 0.7251161336898804 
28.0, 0.7322744727134705 
29.0, 0.7394328713417053 
30.0, 0.7468962073326111 
31.0, 0.7545692324638367 
32.0, 0.7622412443161011 
33.0, 0.7685749530792236 
34.0, 0.7740204930305481 
35.0, 0.7792871594429016 
36.0, 0.7845528721809387 
37.0, 0.789818525314331 
38.0, 0.7950852513313293 
39.0, 0.8002495765686035 
40.0, 0.8054010272026062 
41.0, 0.809857964515686 
42.0, 0.8136879801750183 
43.0, 0.8177217245101929 
44.0, 0.8219313025474548 
45.0, 0.8261408805847168 
46.0, 0.8303494453430176 
47.0, 0.8346096873283386 
48.0, 0.8390755653381348 
49.0, 0.8435424566268921 
50.0, 0.8480093479156494 
51.0, 0.8516049385070801 
52.0, 0.8543639779090881 
53.0, 0.8571736812591553 
54.0, 0.8599833250045776 
55.0, 0.8627930283546448 
56.0, 0.8659415245056152 
57.0, 0.869435727596283 
58.0, 0.8729299902915955 
59.0, 0.8764252066612244 
60.0, 0.879950225353241 
61.0, 0.8836709856987 
62.0, 0.8873927593231201 
63.0, 0.8911144733428955 
64.0, 0.8921060562133789 
65.0, 0.8944030404090881 
66.0, 0.8978973031044006 
67.0, 0.9013915061950684 
68.0, 0.9048857688903809 
69.0, 0.9085389375686646 
70.0, 0.9123978018760681 
71.0, 0.9162576794624329 
72.0, 0.9201174974441528 
73.0, 0.9239346385002136 
74.0, 0.9273355007171631 
75.0, 0.9307363033294678 
76.0, 0.9341371655464172 
77.0, 0.9358062744140625 
78.0, 0.9381271600723267 
79.0, 0.9412826299667358 
80.0, 0.9444390535354614 
81.0, 0.9475944638252258 
82.0, 0.9506127834320068 
83.0, 0.9534195065498352 
84.0, 0.9562262296676636 
85.0, 0.9590319395065308 
86.0, 0.9619131684303284 
87.0, 0.9662628173828125 
88.0, 0.9706124663352966 
89.0, 0.9749621748924255 
90.0, 0.9778522849082947 
91.0, 0.9791607856750488 
92.0, 0.9823152422904968 
93.0, 0.9854696989059448 
94.0, 0.988624095916748 
95.0, 0.9913990497589111 
96.0, 0.9934963583946228 
97.0, 0.9955927133560181 
98.0, 0.9976900219917297 
99.0, 0.9997873902320862 
100.0, 0.48465544479409295 
