Time(Seconds), Inputs 
0.0, 0.21847839653491974 
1.0, 0.2824416160583496 
2.0, 0.32026317715644836 
3.0, 0.3519904315471649 
4.0, 0.3797316551208496 
5.0, 0.40364086627960205 
6.0, 0.4253474473953247 
7.0, 0.445416659116745 
8.0, 0.46537163853645325 
9.0, 0.4841204583644867 
10.0, 0.5011306405067444 
11.0, 0.5180971026420593 
12.0, 0.5342736840248108 
13.0, 0.5504502654075623 
14.0, 0.565688967704773 
15.0, 0.5793797373771667 
16.0, 0.5930715203285217 
17.0, 0.6061373949050903 
18.0, 0.6179574131965637 
19.0, 0.6297783851623535 
20.0, 0.6421388387680054 
21.0, 0.6533865332603455 
22.0, 0.6640421152114868 
23.0, 0.6746976971626282 
24.0, 0.6853532195091248 
25.0, 0.6938310265541077 
26.0, 0.7021259665489197 
27.0, 0.71198570728302 
28.0, 0.7218454480171204 
29.0, 0.7311220169067383 
30.0, 0.7382733821868896 
31.0, 0.7454248070716858 
32.0, 0.7525752186775208 
33.0, 0.7596888542175293 
34.0, 0.766803503036499 
35.0, 0.7736181020736694 
36.0, 0.7795931696891785 
37.0, 0.7855672240257263 
38.0, 0.7915422916412354 
39.0, 0.7976226806640625 
40.0, 0.8037070631980896 
41.0, 0.8097913861274719 
42.0, 0.8155220746994019 
43.0, 0.820026695728302 
44.0, 0.8245313763618469 
45.0, 0.8290151357650757 
46.0, 0.8334959149360657 
47.0, 0.8379767537117004 
48.0, 0.842456579208374 
49.0, 0.846937358379364 
50.0, 0.851418137550354 
51.0, 0.8572471737861633 
52.0, 0.8611656427383423 
53.0, 0.8650830984115601 
54.0, 0.869001567363739 
55.0, 0.872920036315918 
56.0, 0.8768375515937805 
57.0, 0.8805522918701172 
58.0, 0.8841558694839478 
59.0, 0.88776034116745 
60.0, 0.8913638591766357 
61.0, 0.8949673771858215 
62.0, 0.8985719084739685 
63.0, 0.901099443435669 
64.0, 0.9040839672088623 
65.0, 0.9070695638656616 
66.0, 0.910054087638855 
67.0, 0.9130386114120483 
68.0, 0.9160242080688477 
69.0, 0.9190106987953186 
70.0, 0.9219982624053955 
71.0, 0.9249857664108276 
72.0, 0.9279733300209045 
73.0, 0.9309608340263367 
74.0, 0.9339483976364136 
75.0, 0.9372826814651489 
76.0, 0.9412190318107605 
77.0, 0.9435637593269348 
78.0, 0.9455676674842834 
79.0, 0.9475725889205933 
80.0, 0.9495775699615479 
81.0, 0.9517881274223328 
82.0, 0.9545143842697144 
83.0, 0.9572415947914124 
84.0, 0.9599688649177551 
85.0, 0.9626960754394531 
86.0, 0.9654223322868347 
87.0, 0.9681892991065979 
88.0, 0.9711519479751587 
89.0, 0.9741156697273254 
90.0, 0.977078378200531 
91.0, 0.980042040348053 
92.0, 0.9830047488212585 
93.0, 0.9830782413482666 
94.0, 0.9853166937828064 
95.0, 0.9875560998916626 
96.0, 0.9897944927215576 
97.0, 0.9920328855514526 
98.0, 0.9942713379859924 
99.0, 0.9965097308158875 
100.0, 0.3457496412435754 
