Time(Seconds), RemainingCapacity(Ah) 
0.0, 1.6104168891906738
1.0, 1.6104168891906738
2.0, 1.6104168891906738
3.0, 1.6104168891906738
4.0, 1.6104168891906738
5.0, 1.6104168891906738
6.0, 1.6104168891906738
7.0, 1.6104168891906738
8.0, 1.6104168891906738
9.0, 1.6104168891906738
10.0, 1.6104168891906738
11.0, 1.6104168891906738
12.0, 1.6104168891906738
13.0, 1.6104168891906738
14.0, 1.6104168891906738
15.0, 1.6104168891906738
16.0, 1.6104168891906738
17.0, 1.6104168891906738
18.0, 1.6104168891906738
19.0, 1.6104168891906738
20.0, 1.6104168891906738
21.0, 1.6104168891906738
22.0, 1.6104168891906738
23.0, 1.6104168891906738
24.0, 1.6104168891906738
25.0, 1.6104168891906738
26.0, 1.6104168891906738
27.0, 1.6104168891906738
28.0, 1.6104168891906738
29.0, 1.6104168891906738
30.0, 1.6104168891906738
31.0, 1.6104168891906738
32.0, 1.6104168891906738
33.0, 1.6104168891906738
34.0, 1.6104168891906738
35.0, 1.6104168891906738
36.0, 1.6104168891906738
37.0, 1.6104168891906738
38.0, 1.6104168891906738
39.0, 1.6104168891906738
40.0, 1.6104168891906738
41.0, 1.6104168891906738
42.0, 1.6104168891906738
43.0, 1.6104168891906738
44.0, 1.6104168891906738
45.0, 1.6104168891906738
46.0, 1.6104168891906738
47.0, 1.6104168891906738
48.0, 1.6104168891906738
49.0, 1.6104168891906738
50.0, 1.6104168891906738
51.0, 1.6104168891906738
52.0, 1.6104168891906738
53.0, 1.6104168891906738
54.0, 1.6104168891906738
55.0, 1.6104168891906738
56.0, 1.6104168891906738
57.0, 1.6104168891906738
58.0, 1.6104168891906738
59.0, 1.6104168891906738
60.0, 1.6104168891906738
61.0, 1.6104168891906738
62.0, 1.6104168891906738
63.0, 1.6104168891906738
64.0, 1.6104168891906738
65.0, 1.6104168891906738
66.0, 1.6104168891906738
67.0, 1.6104168891906738
68.0, 1.6104168891906738
69.0, 1.6104168891906738
70.0, 1.6104168891906738
71.0, 1.6104168891906738
72.0, 1.6104168891906738
73.0, 1.6104168891906738
74.0, 1.6104168891906738
75.0, 1.6104168891906738
76.0, 1.6104168891906738
77.0, 1.6104168891906738
78.0, 1.6104168891906738
79.0, 1.6104168891906738
80.0, 1.6104168891906738
81.0, 1.6104168891906738
82.0, 1.6104168891906738
83.0, 1.6104168891906738
84.0, 1.6104168891906738
85.0, 1.6104168891906738
86.0, 1.6104168891906738
87.0, 1.6104168891906738
88.0, 1.6104168891906738
89.0, 1.6104168891906738
90.0, 1.6104168891906738
91.0, 1.6104168891906738
92.0, 1.6104168891906738
93.0, 1.6104168891906738
94.0, 1.6104168891906738
95.0, 1.6104168891906738
96.0, 1.6104168891906738
97.0, 1.6104168891906738
98.0, 1.6104168891906738
99.0, 1.6104168891906738
100.0, 1.6104168891906738
