Time(Seconds), Inputs 
0.0, 0.1533815711736679 
1.0, 0.23279808461666107 
2.0, 0.2801823318004608 
3.0, 0.3189258873462677 
4.0, 0.3536963164806366 
5.0, 0.38303911685943604 
6.0, 0.4120302200317383 
7.0, 0.43620070815086365 
8.0, 0.4614700675010681 
9.0, 0.48202016949653625 
10.0, 0.501889705657959 
11.0, 0.5203195810317993 
12.0, 0.542565643787384 
13.0, 0.5580964684486389 
14.0, 0.5736262798309326 
15.0, 0.5885311365127563 
16.0, 0.6019158959388733 
17.0, 0.6151129007339478 
18.0, 0.6279492974281311 
19.0, 0.6397801637649536 
20.0, 0.6500751376152039 
21.0, 0.6603441834449768 
22.0, 0.6706649661064148 
23.0, 0.6807790398597717 
24.0, 0.6892766952514648 
25.0, 0.6977742910385132 
26.0, 0.7062709331512451 
27.0, 0.7122827768325806 
28.0, 0.7194281816482544 
29.0, 0.726573646068573 
30.0, 0.7337191104888916 
31.0, 0.7401143908500671 
32.0, 0.7458729147911072 
33.0, 0.7516313791275024 
34.0, 0.7557246685028076 
35.0, 0.7605701088905334 
36.0, 0.7657225728034973 
37.0, 0.7708749771118164 
38.0, 0.7760273814201355 
39.0, 0.7804674506187439 
40.0, 0.7848489284515381 
41.0, 0.7892313599586487 
42.0, 0.7948775887489319 
43.0, 0.7985079288482666 
44.0, 0.8021382689476013 
45.0, 0.805768609046936 
46.0, 0.8096344470977783 
47.0, 0.814008891582489 
48.0, 0.8183844089508057 
49.0, 0.8227589130401611 
50.0, 0.8269942998886108 
51.0, 0.8310945630073547 
52.0, 0.8351948857307434 
53.0, 0.8380264043807983 
54.0, 0.8407844305038452 
55.0, 0.8439637422561646 
56.0, 0.8471420407295227 
57.0, 0.8503212928771973 
58.0, 0.8542069792747498 
59.0, 0.8581870794296265 
60.0, 0.8621671199798584 
61.0, 0.8661253452301025 
62.0, 0.8698003888130188 
63.0, 0.8734764456748962 
64.0, 0.8771525025367737 
65.0, 0.8803784251213074 
66.0, 0.8835527896881104 
67.0, 0.8867270946502686 
68.0, 0.8899003863334656 
69.0, 0.8936291337013245 
70.0, 0.8980145454406738 
71.0, 0.902398943901062 
72.0, 0.9067844152450562 
73.0, 0.9109840393066406 
74.0, 0.9150872826576233 
75.0, 0.9191895723342896 
76.0, 0.9219396710395813 
77.0, 0.9246201515197754 
78.0, 0.9278173446655273 
79.0, 0.9310154914855957 
80.0, 0.9342116713523865 
81.0, 0.9373840093612671 
82.0, 0.9405563473701477 
83.0, 0.9437286853790283 
84.0, 0.9470838308334351 
85.0, 0.9510757923126221 
86.0, 0.9550677537918091 
87.0, 0.9590587615966797 
88.0, 0.963024914264679 
89.0, 0.9663363695144653 
90.0, 0.9693208932876587 
91.0, 0.9723054766654968 
92.0, 0.9754132032394409 
93.0, 0.9786014556884766 
94.0, 0.9817896485328674 
95.0, 0.9849779009819031 
96.0, 0.9884870052337646 
97.0, 0.9920746684074402 
98.0, 0.995662271976471 
99.0, 0.9992498755455017 
100.0, 0.5534259641711982 
