Time(Seconds), StateOfCharge
0.0, 1.0
1.0, 0.5732533333333333
2.0, 1.0
3.0, 0.9339484415690669
4.0, 1.0
5.0, 0.0795921731872933
6.0, 1.0
7.0, 0.33805295875898606
8.0, 0.971354158284789
9.0, 0.2914534556016599
10.0, 0.07915654215230016
11.0, 0.5840433333333334
12.0, 0.9229415003805104
13.0, 0.9501237562040897
14.0, 0.36580247624868956
15.0, 0.20970000000000008
16.0, 0.8903221491693177
17.0, 0.9800175832363213
18.0, 1.0
19.0, 0.46285810554353235
20.0, 0.9814989344398342
21.0, 0.5719040335138794
22.0, 0.9866405700411115
23.0, 0.8234944631263525
24.0, 0.28796
25.0, 0.5819122411701177
26.0, 1.0
27.0, 1.0
28.0, 0.5645760243558328
29.0, 0.2725866666666666
30.0, 0.23998151556156952
31.0, 0.06284615038248524
32.0, 0.21141333333333337
33.0, 0.2930433333333333
34.0, 0.795968136655291
35.0, 0.6336220738895807
36.0, 0.9560493253671893
37.0, 1.0
38.0, 1.0
39.0, 1.0
40.0, 0.8736766666666668
41.0, 0.899011009889901
42.0, 1.0
43.0, 0.8621026116870719
44.0, 1.0
45.0, 0.21304000000000003
46.0, 0.5803374299529421
47.0, 0.815997071182939
48.0, 0.9894107088704601
49.0, 0.7855675358646931
50.0, 0.18192231318858632
51.0, 0.5304099999999999
52.0, 0.22413666666666673
53.0, 0.27853553335894476
54.0, 0.6533744687123153
55.0, 0.9997044485903813
56.0, 1.0
57.0, 0.9408811497756329
58.0, 0.5817539277619432
59.0, 1.0
60.0, 0.8533598989448655
61.0, 0.43492898404349284
62.0, 0.39394719033399683
63.0, 0.28618999999999994
64.0, 0.2725866666666666
65.0, 0.6683497762626684
66.0, 1.0
67.0, 1.0
68.0, 0.4586720983801457
69.0, 0.8386596647234311
70.0, 0.13768333333333338
71.0, 0.8356733333333333
72.0, 0.9727718896082044
73.0, 0.32705542878084526
74.0, 0.8705929016023461
75.0, 0.9912271776155719
76.0, 0.9971496430486188
77.0, 0.8452182144845218
78.0, 0.17345333333333338
79.0, 0.34055237449823633
80.0, 0.6100772715113687
81.0, 0.21887999999999996
82.0, 1.0
83.0, 0.9974943141736504
84.0, 0.2190533333333334
85.0, 1.0
86.0, 0.2714342719938532
87.0, 0.982192632437514
88.0, 0.06284615038248524
89.0, 0.2773397833014659
90.0, 0.8612174281293267
91.0, 0.16572566817443182
92.0, 1.0
93.0, 0.2190533333333334
94.0, 1.0
95.0, 0.06282221571849883
96.0, 0.9171481795214742
97.0, 0.6526917695576492
98.0, 0.21303333333333332
99.0, 0.7332215096618357
100.0, 0.7867842347487791
101.0, 1.0
102.0, 0.9822145979690361
103.0, 0.7748165099513199
104.0, 0.45681666666666665
105.0, 0.9750485114474196
106.0, 0.46245387874764904
107.0, 0.07904922690494331
108.0, 0.9027043613621344
109.0, 1.0
110.0, 0.07904922690494331
111.0, 1.0
112.0, 0.8078663048731373
113.0, 1.0
114.0, 1.0
115.0, 0.5195621777090313
116.0, 1.0
117.0, 1.0
118.0, 0.06284615038248524
119.0, 0.7112107230567477
120.0, 1.0
121.0, 0.835471100586378
122.0, 0.13923333333333332
123.0, 0.2930433333333333
124.0, 0.5655547842974247
125.0, 0.998167761296444
126.0, 1.0
127.0, 0.13895000000000005
128.0, 1.0
129.0, 0.22413000000000002
130.0, 0.9372740856487763
131.0, 1.0
132.0, 1.0
133.0, 1.0
134.0, 0.7973349892735913
135.0, 0.49439005647198697
136.0, 0.393267546763292
137.0, 0.5048240796488975
138.0, 0.21674000000000002
139.0, 0.29203333333333337
140.0, 0.13768333333333338
141.0, 0.06282221571849883
142.0, 0.1394666666666667
143.0, 1.0
144.0, 0.3472927225442117
145.0, 0.33357821879936805
146.0, 0.17619541180629206
147.0, 0.8922555011114511
148.0, 1.0
149.0, 0.7531418788955636
150.0, 0.9872338325281803
151.0, 0.36163554782992585
152.0, 0.8863176252920342
