Time(Seconds), Inputs 
0.0, 0.16691239178180695 
1.0, 0.3161698281764984 
2.0, 0.34686583280563354 
3.0, 0.37116944789886475 
4.0, 0.3942073583602905 
5.0, 0.41202324628829956 
6.0, 0.42979347705841064 
7.0, 0.44793128967285156 
8.0, 0.464187353849411 
9.0, 0.48027849197387695 
10.0, 0.49411433935165405 
11.0, 0.5079512000083923 
12.0, 0.5217870473861694 
13.0, 0.53313809633255 
14.0, 0.5444861054420471 
15.0, 0.555834174156189 
16.0, 0.5655747056007385 
17.0, 0.5764369368553162 
18.0, 0.5875505208969116 
19.0, 0.5986641049385071 
20.0, 0.6093723177909851 
21.0, 0.619005560874939 
22.0, 0.6286397576332092 
23.0, 0.6382730007171631 
24.0, 0.6479062438011169 
25.0, 0.6565300226211548 
26.0, 0.6647455096244812 
27.0, 0.6731080412864685 
28.0, 0.681470513343811 
29.0, 0.6898330450057983 
30.0, 0.6977425217628479 
31.0, 0.7053479552268982 
32.0, 0.7129533886909485 
33.0, 0.72055983543396 
34.0, 0.7281652688980103 
35.0, 0.7357310056686401 
36.0, 0.7410731911659241 
37.0, 0.7478440403938293 
38.0, 0.7546159029006958 
39.0, 0.761387825012207 
40.0, 0.7681586742401123 
41.0, 0.7749305367469788 
42.0, 0.7810924053192139 
43.0, 0.7867137789726257 
44.0, 0.7923351526260376 
45.0, 0.7979565262794495 
46.0, 0.8036871552467346 
47.0, 0.8098241686820984 
48.0, 0.8159602284431458 
49.0, 0.8220972418785095 
50.0, 0.8266296982765198 
51.0, 0.8311631679534912 
52.0, 0.8356965780258179 
53.0, 0.8402290940284729 
54.0, 0.8447625041007996 
55.0, 0.849295973777771 
56.0, 0.8542338013648987 
57.0, 0.8600807189941406 
58.0, 0.8654665946960449 
59.0, 0.8693364262580872 
60.0, 0.8732072114944458 
61.0, 0.8770779371261597 
62.0, 0.8809477686882019 
63.0, 0.8848184943199158 
64.0, 0.8886892795562744 
65.0, 0.8925591111183167 
66.0, 0.8964527249336243 
67.0, 0.9003801345825195 
68.0, 0.9043084979057312 
69.0, 0.9079189896583557 
70.0, 0.9108180999755859 
71.0, 0.913716197013855 
72.0, 0.9166143536567688 
73.0, 0.919513463973999 
74.0, 0.9224115610122681 
75.0, 0.9253096580505371 
76.0, 0.9283438920974731 
77.0, 0.9315112829208374 
78.0, 0.9346786141395569 
79.0, 0.9378460049629211 
80.0, 0.9410133361816406 
81.0, 0.9441797137260437 
82.0, 0.947347104549408 
83.0, 0.9502134323120117 
84.0, 0.952444851398468 
85.0, 0.9546763300895691 
86.0, 0.9572266936302185 
87.0, 0.9599847197532654 
88.0, 0.9627437591552734 
89.0, 0.9655027985572815 
90.0, 0.9682617783546448 
91.0, 0.9710208177566528 
92.0, 0.9737788438796997 
93.0, 0.9765378832817078 
94.0, 0.9792969226837158 
95.0, 0.9820559024810791 
96.0, 0.9845983386039734 
97.0, 0.9870523810386658 
98.0, 0.9895063638687134 
99.0, 0.9919593930244446 
100.0, 0.2126925255174822 
