Time(Seconds), StateOfCharge
0.0, 0.9990633865447199
1.0, 0.5328842567909567
2.0, 0.9814142414603789
3.0, 0.5749065185186865
4.0, 0.13923333333333332
5.0, 1.0
6.0, 0.2897459649694502
7.0, 0.07915654215230016
8.0, 0.9667221009723463
9.0, 0.8942931005496281
10.0, 0.9051118283582089
11.0, 0.2782799522931783
12.0, 1.0
13.0, 0.47953454288779723
14.0, 0.9239124793449063
15.0, 0.2866638000286665
16.0, 0.7219001370791449
17.0, 0.9669084431678612
18.0, 0.8523341986806364
19.0, 0.9144890340643957
20.0, 0.1394666666666667
21.0, 0.6631647643026514
22.0, 0.39486891545893715
23.0, 0.06282221571849883
24.0, 0.9874873281878643
25.0, 0.993342347080338
26.0, 0.9986398673600121
27.0, 0.9688023196233209
28.0, 0.7217448161976675
29.0, 0.6995570649427849
30.0, 1.0
31.0, 0.9456202489572155
32.0, 1.0
33.0, 0.9978206362378977
34.0, 0.32062786585386466
35.0, 0.6336934359903382
36.0, 1.0
37.0, 0.40834725452609155
38.0, 0.3941846202442396
39.0, 0.29714270476393645
40.0, 0.8944697335641804
41.0, 0.2930433333333333
42.0, 1.0
43.0, 0.1394666666666667
44.0, 0.9199932131495228
45.0, 0.9044791484559352
46.0, 0.28618999999999994
47.0, 0.9983203233162309
48.0, 0.8839748034651089
49.0, 0.9374575893740286
50.0, 0.13923333333333332
51.0, 0.6517606591224935
52.0, 0.13032666666666662
53.0, 0.80959
54.0, 0.2190533333333334
55.0, 0.9955475124378109
56.0, 1.0
57.0, 0.7974468664361635
58.0, 1.0
59.0, 0.21760999999999994
60.0, 0.9223603553708914
61.0, 0.2850599999999999
62.0, 0.3532362711864408
63.0, 0.8774799999999999
64.0, 1.0
65.0, 1.0
66.0, 0.3607688341376683
67.0, 1.0
68.0, 0.6084621980156864
69.0, 1.0
70.0, 1.0
71.0, 0.4385922807438592
72.0, 0.2064166666666667
73.0, 1.0
74.0, 1.0
75.0, 0.6718606485963213
76.0, 1.0
77.0, 0.2930433333333333
78.0, 0.9515005070684839
79.0, 0.2930433333333333
80.0, 1.0
81.0, 0.14491855044127627
82.0, 1.0
83.0, 0.7254108164532402
84.0, 0.9632297461844724
85.0, 0.48654514272351645
86.0, 0.624009714250148
87.0, 0.35448325533124686
88.0, 1.0
89.0, 0.6104501669051025
90.0, 0.9584773587106882
91.0, 0.2915366666666667
92.0, 1.0
93.0, 0.6485295566103768
94.0, 0.2064166666666667
95.0, 0.13768333333333338
96.0, 0.06282221571849883
97.0, 0.5023164707327459
98.0, 0.5794800896032516
99.0, 0.9262673669607681
100.0, 0.22413000000000002
101.0, 0.7663577966101695
102.0, 1.0
103.0, 0.8634134079574153
104.0, 0.2482768540120183
105.0, 0.4695724415669029
106.0, 0.2461471829190569
107.0, 0.7073817197277403
108.0, 0.2590390259793142
109.0, 0.8288300872063199
110.0, 0.9997509357439531
111.0, 0.28863666666666665
112.0, 0.7123072967751524
113.0, 0.8131426416443253
114.0, 0.6826113353593416
115.0, 1.0
116.0, 1.0
117.0, 0.9533030680138257
