Time(Seconds), Inputs 
0.0, 0.19031888246536255 
1.0, 0.2605721056461334 
2.0, 0.3022664189338684 
3.0, 0.33643975853919983 
4.0, 0.36707115173339844 
5.0, 0.39282235503196716 
6.0, 0.4179685115814209 
7.0, 0.44038742780685425 
8.0, 0.46203935146331787 
9.0, 0.483273983001709 
10.0, 0.5020645260810852 
11.0, 0.5198000073432922 
12.0, 0.5374171733856201 
13.0, 0.5537775754928589 
14.0, 0.5701369643211365 
15.0, 0.5863583087921143 
16.0, 0.6016585826873779 
17.0, 0.615614652633667 
18.0, 0.6284748315811157 
19.0, 0.6409555077552795 
20.0, 0.653435230255127 
21.0, 0.6636914014816284 
22.0, 0.6743310689926147 
23.0, 0.6849707365036011 
24.0, 0.6956114172935486 
25.0, 0.7062391638755798 
26.0, 0.7136468887329102 
27.0, 0.7215732336044312 
28.0, 0.7295134663581848 
29.0, 0.7374537587165833 
30.0, 0.7453939914703369 
31.0, 0.7521311044692993 
32.0, 0.7581717371940613 
33.0, 0.7643008232116699 
34.0, 0.7704298496246338 
35.0, 0.7765599489212036 
36.0, 0.7826889753341675 
37.0, 0.7905626893043518 
38.0, 0.7961214780807495 
39.0, 0.8011566400527954 
40.0, 0.8061908483505249 
41.0, 0.8112260699272156 
42.0, 0.816166877746582 
43.0, 0.8209198713302612 
44.0, 0.8256729245185852 
45.0, 0.8304259181022644 
46.0, 0.8351789712905884 
47.0, 0.8378584980964661 
48.0, 0.84137362241745 
49.0, 0.8448877334594727 
50.0, 0.8484017848968506 
51.0, 0.8519158959388733 
52.0, 0.8554310202598572 
53.0, 0.8592183589935303 
54.0, 0.8630384206771851 
55.0, 0.8668575286865234 
56.0, 0.8706766963005066 
57.0, 0.8744967579841614 
58.0, 0.8778221011161804 
59.0, 0.8805105686187744 
60.0, 0.8830361366271973 
61.0, 0.8855606913566589 
62.0, 0.8880862593650818 
63.0, 0.8909446001052856 
64.0, 0.8941507339477539 
65.0, 0.8973568081855774 
66.0, 0.9005629420280457 
67.0, 0.9037690162658691 
68.0, 0.9069940447807312 
69.0, 0.9102736711502075 
70.0, 0.9135542511940002 
71.0, 0.9168339371681213 
72.0, 0.9201135635375977 
73.0, 0.9215551614761353 
74.0, 0.9241969585418701 
75.0, 0.9268386960029602 
76.0, 0.9294804930686951 
77.0, 0.9321222901344299 
78.0, 0.9347640872001648 
79.0, 0.9376423358917236 
80.0, 0.9405623078346252 
81.0, 0.9434822797775269 
82.0, 0.9464022517204285 
83.0, 0.9493222236633301 
84.0, 0.9522730112075806 
85.0, 0.9552426338195801 
86.0, 0.9582132697105408 
87.0, 0.9611829519271851 
88.0, 0.9641525745391846 
89.0, 0.9652851819992065 
90.0, 0.9679259657859802 
91.0, 0.9705677628517151 
92.0, 0.97320955991745 
93.0, 0.9758513569831848 
94.0, 0.9784901738166809 
95.0, 0.9811190366744995 
96.0, 0.9837478995323181 
97.0, 0.9863767623901367 
98.0, 0.9890056252479553 
99.0, 0.9916344881057739 
100.0, 0.40448136808622076 
