Time(Seconds), StateOfCharge
0.0, 0.7705724326820933
1.0, 1.0
2.0, 0.4090062932859199
3.0, 0.6071673963441818
4.0, 0.2064166666666667
5.0, 1.0
6.0, 0.6254119326544466
7.0, 0.42505728074980925
8.0, 0.19358999999999993
9.0, 1.0
10.0, 1.0
11.0, 0.28863666666666665
12.0, 1.0
13.0, 0.5099133333333333
14.0, 0.21760999999999994
15.0, 0.2566771183063512
16.0, 0.9695344714771901
17.0, 0.3140506309305809
18.0, 0.9089005318471458
19.0, 0.07798865087173534
20.0, 0.6709112764997744
21.0, 1.0
22.0, 0.21800666666666668
23.0, 0.9999130761622156
24.0, 0.21887999999999996
25.0, 1.0
26.0, 0.14726333333333338
27.0, 0.6893081241753979
28.0, 0.13768333333333338
29.0, 1.0
30.0, 0.13768333333333338
31.0, 0.508163196772388
32.0, 0.42930014625331747
33.0, 0.06284615038248524
34.0, 0.2190533333333334
35.0, 1.0
36.0, 0.49081130545270324
37.0, 1.0
38.0, 0.5961981922313057
39.0, 1.0
40.0, 1.0
41.0, 0.8360796381735813
42.0, 0.3064399078914612
43.0, 1.0
44.0, 0.6860401811594202
45.0, 0.984116120925941
46.0, 0.2930433333333333
47.0, 1.0
48.0, 0.9748075133186946
49.0, 0.412730212177193
50.0, 1.0
51.0, 0.9999426970661012
52.0, 0.6968974971623156
53.0, 0.49338470474346563
54.0, 0.9959723926847853
55.0, 0.8564660098423689
56.0, 0.9974074395315345
57.0, 0.1817062969297174
58.0, 1.0
59.0, 0.9924995510781196
60.0, 0.13768333333333338
61.0, 0.5713122984919398
62.0, 0.9641594935961023
63.0, 0.6046830076022419
64.0, 0.9964232977422774
65.0, 0.0795921731872933
66.0, 0.6852763739455124
67.0, 0.9886654647213846
68.0, 0.5057904184549357
69.0, 0.9939618673883627
70.0, 1.0
71.0, 0.2725866666666666
72.0, 0.28545
73.0, 0.41339691153364694
74.0, 0.44805886298221365
75.0, 0.3768951845180361
76.0, 0.13923333333333332
77.0, 1.0
78.0, 0.8191229597394423
79.0, 0.1713898055850124
80.0, 0.0795921731872933
81.0, 0.5215813069782171
82.0, 0.9846091676548532
83.0, 0.1394666666666667
84.0, 0.9851175502625176
85.0, 0.2552743504166213
86.0, 1.0
87.0, 1.0
88.0, 0.5755940715031462
89.0, 0.533153729254311
90.0, 0.29203333333333337
91.0, 0.14728
92.0, 0.4574876131045243
93.0, 0.29203333333333337
94.0, 0.5890542444745152
95.0, 0.21800666666666668
96.0, 0.13768333333333338
97.0, 0.9861349834078776
98.0, 0.8464952558432245
99.0, 0.5041914096713225
100.0, 0.07964144668200356
101.0, 0.7647623492813868
102.0, 0.806077939965323
103.0, 1.0
104.0, 0.1736165731273246
105.0, 0.5356359406901312
106.0, 0.8145138229598894
107.0, 0.06284615038248524
108.0, 1.0
109.0, 0.8308811656984787
110.0, 1.0
111.0, 0.753973280356262
112.0, 1.0
113.0, 0.9957852386193661
114.0, 0.2727210006373486
115.0, 0.28584125880394423
116.0, 0.06282221571849883
117.0, 0.925431492952154
118.0, 0.28863666666666665
119.0, 0.3981213583818883
120.0, 0.9971075248756218
121.0, 1.0
122.0, 0.44283003730159254
123.0, 1.0
124.0, 0.5330502336049671
125.0, 0.22714487872598166
126.0, 0.21828999999999996
127.0, 0.9327624077987534
128.0, 0.768134255587733
129.0, 0.6106103148073567
130.0, 0.07964144668200356
131.0, 0.49957617000874305
132.0, 0.21678888074128388
133.0, 0.9955144220572641
