Time(Seconds), Inputs 
0.0, 0.210877925157547 
1.0, 0.27490174770355225 
2.0, 0.3133472204208374 
3.0, 0.3457878530025482 
4.0, 0.3741738796234131 
5.0, 0.3983016610145569 
6.0, 0.42007380723953247 
7.0, 0.4400039315223694 
8.0, 0.4590965211391449 
9.0, 0.47755128145217896 
10.0, 0.495248943567276 
11.0, 0.5122610926628113 
12.0, 0.5270705819129944 
13.0, 0.5418791174888611 
14.0, 0.5564501881599426 
15.0, 0.5695359110832214 
16.0, 0.5826226472854614 
17.0, 0.6004951596260071 
18.0, 0.612453281879425 
19.0, 0.6244113445281982 
20.0, 0.6363683938980103 
21.0, 0.6481754779815674 
22.0, 0.6599209308624268 
23.0, 0.6698135137557983 
24.0, 0.6794934272766113 
25.0, 0.6883974075317383 
26.0, 0.6969645619392395 
27.0, 0.7055317759513855 
28.0, 0.7140989303588867 
29.0, 0.7231112122535706 
30.0, 0.7300877571105957 
31.0, 0.7365148663520813 
32.0, 0.7429429888725281 
33.0, 0.7493700981140137 
34.0, 0.755963146686554 
35.0, 0.7653310894966125 
36.0, 0.7720940113067627 
37.0, 0.7780224084854126 
38.0, 0.7839497923851013 
39.0, 0.7898781299591064 
40.0, 0.7957876324653625 
41.0, 0.8015819191932678 
42.0, 0.8073751330375671 
43.0, 0.8125792145729065 
44.0, 0.8172229528427124 
45.0, 0.8218657374382019 
46.0, 0.8264458775520325 
47.0, 0.8308223485946655 
48.0, 0.8351988196372986 
49.0, 0.8395753502845764 
50.0, 0.8439518213272095 
51.0, 0.8483293056488037 
52.0, 0.8532343506813049 
53.0, 0.8561364412307739 
54.0, 0.8590385317802429 
55.0, 0.8619406223297119 
56.0, 0.8648436665534973 
57.0, 0.8677457571029663 
58.0, 0.8709220886230469 
59.0, 0.8745295405387878 
60.0, 0.8781380653381348 
61.0, 0.8817465305328369 
62.0, 0.8853550553321838 
63.0, 0.8889625072479248 
64.0, 0.8924686908721924 
65.0, 0.8958098888397217 
66.0, 0.8988083600997925 
67.0, 0.9018068313598633 
68.0, 0.9048053026199341 
69.0, 0.9078037738800049 
70.0, 0.9110038876533508 
71.0, 0.9143511056900024 
72.0, 0.9176982641220093 
73.0, 0.9210454821586609 
74.0, 0.9243926405906677 
75.0, 0.9277398586273193 
76.0, 0.9313612580299377 
77.0, 0.935117781162262 
78.0, 0.9383914470672607 
79.0, 0.9401350617408752 
80.0, 0.9418796896934509 
81.0, 0.9436233639717102 
82.0, 0.9457942247390747 
83.0, 0.9481051564216614 
84.0, 0.9504171013832092 
85.0, 0.9527280330657959 
86.0, 0.9550389647483826 
87.0, 0.9573509097099304 
88.0, 0.959665834903717 
89.0, 0.9619827270507812 
90.0, 0.9642986059188843 
91.0, 0.9666145443916321 
92.0, 0.9689314365386963 
93.0, 0.9712473750114441 
94.0, 0.9775999784469604 
95.0, 0.9816813468933105 
96.0, 0.9836833477020264 
97.0, 0.9856852889060974 
98.0, 0.9876872301101685 
99.0, 0.9896901845932007 
100.0, 0.35632071333977744 
