Time(Seconds), StateOfCharge
0.0, 0.5236063626723224
1.0, 0.17495274697259422
2.0, 0.9497363930774038
3.0, 0.2158698929326944
4.0, 0.9711631131396957
5.0, 0.06282221571849883
6.0, 1.0
7.0, 0.9977730702846236
8.0, 0.21119333333333326
9.0, 0.22848979144574058
10.0, 0.5330725601976274
11.0, 0.5641582742076595
12.0, 1.0
13.0, 0.4913859556328119
14.0, 0.8110392422192151
15.0, 0.3276881209413167
16.0, 0.9317092103722199
17.0, 0.7587386521739131
18.0, 1.0
19.0, 0.8774799999999999
20.0, 0.5936722848704524
21.0, 0.49639331602082803
22.0, 1.0
23.0, 0.7687233333333333
24.0, 0.9113933333333333
25.0, 0.13768333333333338
26.0, 0.9071872440234552
27.0, 0.07904922690494331
28.0, 0.07915654215230016
29.0, 1.0
30.0, 0.2563586008096286
31.0, 0.5807652838179006
32.0, 0.9135742456556081
33.0, 1.0
34.0, 0.4082893063144063
35.0, 0.4755620642248897
36.0, 0.7372266666666666
37.0, 0.07915654215230016
38.0, 1.0
39.0, 0.8309278292966158
40.0, 0.6352370440046693
41.0, 0.9868416991174475
42.0, 1.0
43.0, 0.45672333333333337
44.0, 0.9706477712164671
45.0, 0.998424501180878
46.0, 0.3298969061703458
47.0, 0.38136237633365666
48.0, 0.06284615038248524
49.0, 0.28618999999999994
50.0, 1.0
51.0, 0.2190533333333334
52.0, 0.6157931169527897
53.0, 0.13768333333333338
54.0, 0.3092219706777317
55.0, 0.4321227979533675
56.0, 0.7077300000000001
57.0, 1.0
58.0, 0.9596892124616677
59.0, 0.3548023356785269
60.0, 0.14728
61.0, 0.5635204222981827
62.0, 0.9032942823724914
63.0, 0.8736766666666668
64.0, 0.2606524782709297
65.0, 0.9968438884816897
66.0, 1.0
67.0, 0.8204729617124642
68.0, 1.0
69.0, 0.9007131689008042
70.0, 1.0
71.0, 0.976184803166917
72.0, 0.7076411440659673
73.0, 0.9954552192089476
74.0, 0.3604763952360476
75.0, 0.2725866666666666
76.0, 0.13768333333333338
77.0, 0.9906660590645754
78.0, 1.0
79.0, 1.0
80.0, 0.0795921731872933
81.0, 0.8962397756601151
82.0, 0.8893756979367635
83.0, 1.0
84.0, 0.962435764945999
85.0, 0.20134730844645757
86.0, 0.29005666666666663
87.0, 0.1394666666666667
88.0, 1.0
89.0, 1.0
90.0, 0.2557470915496259
91.0, 0.4633814633069133
92.0, 0.9993360009031128
93.0, 0.07798865087173534
94.0, 0.9850896386007327
95.0, 0.9992538447969157
96.0, 1.0
97.0, 1.0
98.0, 0.888589732790224
99.0, 0.2190533333333334
100.0, 0.9126395586095256
101.0, 0.757590612179044
102.0, 0.6330777966101695
103.0, 0.07904922690494331
104.0, 0.454373849847927
105.0, 0.7217589275236858
106.0, 1.0
107.0, 0.6229649553923896
108.0, 1.0
109.0, 0.8736766666666668
110.0, 1.0
111.0, 0.7486933333333333
112.0, 0.5133941260334063
113.0, 0.22413000000000002
114.0, 0.9407393754415713
115.0, 0.6207923901898297
116.0, 0.21760999999999994
117.0, 0.16367999999999996
118.0, 0.1394666666666667
119.0, 0.985560974550829
120.0, 0.9137913900570007
121.0, 0.28324333333333335
122.0, 1.0
123.0, 0.9929279934172748
124.0, 1.0
125.0, 0.9121833177959048
126.0, 0.3222533333333333
127.0, 0.7662817164179104
128.0, 1.0
129.0, 1.0
130.0, 1.0
131.0, 1.0
132.0, 0.33797726814060614
133.0, 0.5374666666666666
134.0, 0.2725866666666666
135.0, 0.7881654864515905
136.0, 0.9981802738589213
137.0, 0.5389761465983095
138.0, 0.7583592771778972
139.0, 0.6526862219575144
140.0, 0.417634193239975
141.0, 0.2848987005649718
142.0, 1.0
143.0, 0.9210326505584862
144.0, 0.16110482775470325
145.0, 1.0
146.0, 0.9887383655020768
147.0, 0.9999842171122125
148.0, 0.43135628842507295
149.0, 0.20970000000000008
150.0, 0.9324333617526145
151.0, 0.21887999999999996
152.0, 0.0795921731872933
153.0, 0.9379119427618823
154.0, 0.07798865087173534
155.0, 0.29203333333333337
156.0, 0.9990179872204473
157.0, 1.0
158.0, 1.0
159.0, 0.9626094088081073
160.0, 1.0
161.0, 1.0
162.0, 0.3185895250291038
163.0, 0.20970000000000008
164.0, 0.2064166666666667
165.0, 1.0
166.0, 0.6398205643552227
167.0, 0.5639128458909198
168.0, 0.5778983735500804
169.0, 1.0
170.0, 1.0
171.0, 0.4252987784543877
172.0, 0.8835471376811594
173.0, 0.9720356539734497
174.0, 0.24044270273678903
175.0, 0.5256566666666667
176.0, 0.2850599999999999
177.0, 0.7782102290679304
178.0, 0.4751091344054001
179.0, 0.9727806556016599
180.0, 1.0
181.0, 0.6394131427365933
182.0, 1.0
183.0, 0.06282221571849883
184.0, 0.7988025594764526
185.0, 1.0
186.0, 0.9771455111160608
187.0, 1.0
188.0, 0.584585915227318
189.0, 0.06282221571849883
190.0, 0.37690871346991467
191.0, 0.8220422196100126
192.0, 1.0
193.0, 0.13032666666666662
194.0, 0.7421964890319505
195.0, 0.0708993567867247
196.0, 0.4454315923002354
197.0, 0.28618999999999994
198.0, 0.4302020983029609
199.0, 0.5271899287146358
200.0, 0.13917666666666673
201.0, 0.24606701777199844
202.0, 0.13032666666666662
203.0, 0.2930433333333333
204.0, 0.47266300138195555
205.0, 0.9566466666666668
206.0, 1.0
207.0, 0.5710402948183443
208.0, 1.0
209.0, 0.9522394309155721
210.0, 0.8306412643061516
211.0, 0.28863666666666665
212.0, 0.4766377933469111
213.0, 0.07915654215230016
214.0, 0.29203333333333337
215.0, 0.22720959418037387
216.0, 0.3121335740811884
217.0, 0.25485094285038373
218.0, 0.13917666666666673
219.0, 1.0
220.0, 0.2676988175657649
221.0, 0.3890847065459571
222.0, 0.6881765207030086
223.0, 1.0
224.0, 1.0
225.0, 0.21295999999999995
226.0, 0.9322618276683735
227.0, 0.2971333333333333
228.0, 0.07798865087173534
229.0, 0.13895000000000005
230.0, 0.4812106326034063
231.0, 0.5080197576855954
232.0, 0.8727927933040096
233.0, 0.28796
234.0, 0.9978208660303994
235.0, 0.2915366666666667
236.0, 1.0
237.0, 0.21800666666666668
238.0, 0.1394666666666667
239.0, 1.0
240.0, 0.5967673571698827
241.0, 1.0
242.0, 0.21295999999999995
243.0, 0.9883916648992576
244.0, 1.0
245.0, 0.17948333333333336
246.0, 0.2930433333333333
247.0, 0.309475082212257
248.0, 0.3318147888917767
249.0, 0.29322333333333334
250.0, 0.6198387187658768
251.0, 0.6272059385442988
252.0, 0.2915366666666667
253.0, 0.8766947319502076
254.0, 0.14732980834137593
255.0, 0.6555413812785388
256.0, 0.9571204287957119
257.0, 0.9806832973363405
258.0, 0.19358999999999993
259.0, 0.702252964940124
260.0, 0.9841614873174147
261.0, 0.2900370996290037
262.0, 0.14726333333333338
263.0, 0.9858605128205126
264.0, 0.3995637536670995
265.0, 0.23597338960227
266.0, 1.0
267.0, 0.8280493690248566
268.0, 1.0
269.0, 0.8495879214205213
270.0, 1.0
271.0, 0.21760999999999994
272.0, 0.4471324537795402
273.0, 0.9991778904362462
274.0, 1.0
275.0, 0.21887999999999996
276.0, 0.35964520729684907
277.0, 1.0
278.0, 0.21303333333333332
279.0, 0.13768333333333338
280.0, 1.0
281.0, 0.9230668528695548
282.0, 0.21828999999999996
283.0, 0.8209866666666666
284.0, 0.16737425688785423
285.0, 0.9935177842323651
286.0, 1.0
287.0, 0.5764016803318142
288.0, 0.5743085254653009
289.0, 1.0
290.0, 0.3053766631318487
291.0, 0.7485975207365626
292.0, 0.9121290034022073
293.0, 1.0
294.0, 1.0
295.0, 0.9578138130588831
296.0, 1.0
297.0, 1.0
298.0, 0.5398465396204902
299.0, 1.0
300.0, 0.903034626204984
301.0, 0.8085737072009196
302.0, 0.39733422135067814
303.0, 0.8736766666666668
304.0, 0.338678776517716
305.0, 0.987708950484094
306.0, 0.4436089461682548
307.0, 1.0
308.0, 1.0
309.0, 0.13737666666666662
310.0, 0.0708993567867247
311.0, 1.0
312.0, 0.28796
313.0, 1.0
314.0, 0.9653193343913817
315.0, 0.9439023982797027
316.0, 0.3976293170758682
317.0, 1.0
318.0, 0.9906844105286442
319.0, 0.07904922690494331
320.0, 0.994963059695415
321.0, 0.564569068864103
322.0, 0.5174261239463122
323.0, 0.13768333333333338
324.0, 0.4951110796566606
325.0, 0.2873508576630155
326.0, 1.0
327.0, 1.0
328.0, 0.7390233333333334
329.0, 0.36552
330.0, 0.8736766666666668
331.0, 0.9577919076386091
332.0, 0.8016126548540798
