Time(Seconds), Inputs 
0.0, 0.09296324849128723 
1.0, 0.1982194036245346 
2.0, 0.2555398941040039 
3.0, 0.2984115481376648 
4.0, 0.335292249917984 
5.0, 0.371259868144989 
6.0, 0.40142232179641724 
7.0, 0.4282693862915039 
8.0, 0.4520871937274933 
9.0, 0.47405505180358887 
10.0, 0.49235084652900696 
11.0, 0.5123664140701294 
12.0, 0.5299746990203857 
13.0, 0.5441433787345886 
14.0, 0.5583130121231079 
15.0, 0.5680177807807922 
16.0, 0.5781636834144592 
17.0, 0.588308572769165 
18.0, 0.6012552380561829 
19.0, 0.6099157929420471 
20.0, 0.6164214015007019 
21.0, 0.624165952205658 
22.0, 0.6319104433059692 
23.0, 0.6398060321807861 
24.0, 0.6477482914924622 
25.0, 0.6534193158149719 
26.0, 0.6599974632263184 
27.0, 0.6665745973587036 
28.0, 0.6723668575286865 
29.0, 0.6777408123016357 
30.0, 0.6830919981002808 
31.0, 0.6882235407829285 
32.0, 0.6929924488067627 
33.0, 0.6977077126502991 
34.0, 0.7030797600746155 
35.0, 0.7084517478942871 
36.0, 0.7120661735534668 
37.0, 0.7156409025192261 
38.0, 0.7197163105010986 
39.0, 0.7245001792907715 
40.0, 0.7292850017547607 
41.0, 0.7355144023895264 
42.0, 0.7394269108772278 
43.0, 0.7437716126441956 
44.0, 0.7491366267204285 
45.0, 0.7545016407966614 
46.0, 0.7594404816627502 
47.0, 0.7642242908477783 
48.0, 0.7689813375473022 
49.0, 0.7736131548881531 
50.0, 0.7778406143188477 
51.0, 0.7814212441444397 
52.0, 0.7855980396270752 
53.0, 0.7898086309432983 
54.0, 0.7945934534072876 
55.0, 0.7993782758712769 
56.0, 0.8038590550422668 
57.0, 0.8080407977104187 
58.0, 0.8122225403785706 
59.0, 0.8186854720115662 
60.0, 0.8226516246795654 
61.0, 0.8262650370597839 
62.0, 0.8304517865180969 
63.0, 0.8346384763717651 
64.0, 0.8388093113899231 
65.0, 0.8429761528968811 
66.0, 0.8473010063171387 
67.0, 0.8520748615264893 
68.0, 0.8568487763404846 
69.0, 0.8628824353218079 
70.0, 0.8661670684814453 
71.0, 0.8698461055755615 
72.0, 0.8758092522621155 
73.0, 0.8817713856697083 
74.0, 0.8873966932296753 
75.0, 0.892784595489502 
76.0, 0.8981466889381409 
77.0, 0.9027983546257019 
78.0, 0.9069244861602783 
79.0, 0.9106472134590149 
80.0, 0.9148349165916443 
81.0, 0.9190226197242737 
82.0, 0.9231925010681152 
83.0, 0.9273613095283508 
84.0, 0.9319543838500977 
85.0, 0.9373323321342468 
86.0, 0.942710280418396 
87.0, 0.948964536190033 
88.0, 0.9512417316436768 
89.0, 0.9541040658950806 
90.0, 0.9588689804077148 
91.0, 0.9636349678039551 
92.0, 0.9688141942024231 
93.0, 0.9741981029510498 
94.0, 0.979300856590271 
95.0, 0.9822874069213867 
96.0, 0.9852729439735413 
97.0, 0.9909747838973999 
98.0, 0.9949429631233215 
99.0, 0.9988097548484802 
100.0, 0.8236536520765291 
