Time(Seconds), RemainingCapacity(Ah) 
0.0, 1.4145786762237549
1.0, 1.4145786762237549
2.0, 1.4145786762237549
3.0, 1.4145786762237549
4.0, 1.4145786762237549
5.0, 1.4145786762237549
6.0, 1.4145786762237549
7.0, 1.4145786762237549
8.0, 1.4145786762237549
9.0, 1.4145786762237549
10.0, 1.4145786762237549
11.0, 1.4145786762237549
12.0, 1.4145786762237549
13.0, 1.4145786762237549
14.0, 1.4145786762237549
15.0, 1.4145786762237549
16.0, 1.4145786762237549
17.0, 1.4145786762237549
18.0, 1.4145786762237549
19.0, 1.4145786762237549
20.0, 1.4145786762237549
21.0, 1.4145786762237549
22.0, 1.4145786762237549
23.0, 1.4145786762237549
24.0, 1.4145786762237549
25.0, 1.4145786762237549
26.0, 1.4145786762237549
27.0, 1.4145786762237549
28.0, 1.4145786762237549
29.0, 1.4145786762237549
30.0, 1.4145786762237549
31.0, 1.4145786762237549
32.0, 1.4145786762237549
33.0, 1.4145786762237549
34.0, 1.4145786762237549
35.0, 1.4145786762237549
36.0, 1.4145786762237549
37.0, 1.4145786762237549
38.0, 1.4145786762237549
39.0, 1.4145786762237549
40.0, 1.4145786762237549
41.0, 1.4145786762237549
42.0, 1.4145786762237549
43.0, 1.4145786762237549
44.0, 1.4145786762237549
45.0, 1.4145786762237549
46.0, 1.4145786762237549
47.0, 1.4145786762237549
48.0, 1.4145786762237549
49.0, 1.4145786762237549
50.0, 1.4145786762237549
51.0, 1.4145786762237549
52.0, 1.4145786762237549
53.0, 1.4145786762237549
54.0, 1.4145786762237549
55.0, 1.4145786762237549
56.0, 1.4145786762237549
57.0, 1.4145786762237549
58.0, 1.4145786762237549
59.0, 1.4145786762237549
60.0, 1.4145786762237549
61.0, 1.4145786762237549
62.0, 1.4145786762237549
63.0, 1.4145786762237549
64.0, 1.4145786762237549
65.0, 1.4145786762237549
66.0, 1.4145786762237549
67.0, 1.4145786762237549
68.0, 1.4145786762237549
69.0, 1.4145786762237549
70.0, 1.4145786762237549
71.0, 1.4145786762237549
72.0, 1.4145786762237549
73.0, 1.4145786762237549
74.0, 1.4145786762237549
75.0, 1.4145786762237549
76.0, 1.4145786762237549
77.0, 1.4145786762237549
78.0, 1.4145786762237549
79.0, 1.4145786762237549
80.0, 1.4145786762237549
81.0, 1.4145786762237549
82.0, 1.4145786762237549
83.0, 1.4145786762237549
84.0, 1.4145786762237549
85.0, 1.4145786762237549
86.0, 1.4145786762237549
87.0, 1.4145786762237549
88.0, 1.4145786762237549
89.0, 1.4145786762237549
90.0, 1.4145786762237549
91.0, 1.4145786762237549
92.0, 1.4145786762237549
93.0, 1.4145786762237549
94.0, 1.4145786762237549
95.0, 1.4145786762237549
96.0, 1.4145786762237549
97.0, 1.4145786762237549
98.0, 1.4145786762237549
99.0, 1.4145786762237549
100.0, 1.4145786762237549
