Time(Seconds), RemainingCapacity(Ah) 
0.0, 1.6276131868362427
1.0, 1.6276131868362427
2.0, 1.6276131868362427
3.0, 1.6276131868362427
4.0, 1.6276131868362427
5.0, 1.6276131868362427
6.0, 1.6276131868362427
7.0, 1.6276131868362427
8.0, 1.6276131868362427
9.0, 1.6276131868362427
10.0, 1.6276131868362427
11.0, 1.6276131868362427
12.0, 1.6276131868362427
13.0, 1.6276131868362427
14.0, 1.6276131868362427
15.0, 1.6276131868362427
16.0, 1.6276131868362427
17.0, 1.6276131868362427
18.0, 1.6276131868362427
19.0, 1.6276131868362427
20.0, 1.6276131868362427
21.0, 1.6276131868362427
22.0, 1.6276131868362427
23.0, 1.6276131868362427
24.0, 1.6276131868362427
25.0, 1.6276131868362427
26.0, 1.6276131868362427
27.0, 1.6276131868362427
28.0, 1.6276131868362427
29.0, 1.6276131868362427
30.0, 1.6276131868362427
31.0, 1.6276131868362427
32.0, 1.6276131868362427
33.0, 1.6276131868362427
34.0, 1.6276131868362427
35.0, 1.6276131868362427
36.0, 1.6276131868362427
37.0, 1.6276131868362427
38.0, 1.6276131868362427
39.0, 1.6276131868362427
40.0, 1.6276131868362427
41.0, 1.6276131868362427
42.0, 1.6276131868362427
43.0, 1.6276131868362427
44.0, 1.6276131868362427
45.0, 1.6276131868362427
46.0, 1.6276131868362427
47.0, 1.6276131868362427
48.0, 1.6276131868362427
49.0, 1.6276131868362427
50.0, 1.6276131868362427
51.0, 1.6276131868362427
52.0, 1.6276131868362427
53.0, 1.6276131868362427
54.0, 1.6276131868362427
55.0, 1.6276131868362427
56.0, 1.6276131868362427
57.0, 1.6276131868362427
58.0, 1.6276131868362427
59.0, 1.6276131868362427
60.0, 1.6276131868362427
61.0, 1.6276131868362427
62.0, 1.6276131868362427
63.0, 1.6276131868362427
64.0, 1.6276131868362427
65.0, 1.6276131868362427
66.0, 1.6276131868362427
67.0, 1.6276131868362427
68.0, 1.6276131868362427
69.0, 1.6276131868362427
70.0, 1.6276131868362427
71.0, 1.6276131868362427
72.0, 1.6276131868362427
73.0, 1.6276131868362427
74.0, 1.6276131868362427
75.0, 1.6276131868362427
76.0, 1.6276131868362427
77.0, 1.6276131868362427
78.0, 1.6276131868362427
79.0, 1.6276131868362427
80.0, 1.6276131868362427
81.0, 1.6276131868362427
82.0, 1.6276131868362427
83.0, 1.6276131868362427
84.0, 1.6276131868362427
85.0, 1.6276131868362427
86.0, 1.6276131868362427
87.0, 1.6276131868362427
88.0, 1.6276131868362427
89.0, 1.6276131868362427
90.0, 1.6276131868362427
91.0, 1.6276131868362427
92.0, 1.6276131868362427
93.0, 1.6276131868362427
94.0, 1.6276131868362427
95.0, 1.6276131868362427
96.0, 1.6276131868362427
97.0, 1.6276131868362427
98.0, 1.6276131868362427
99.0, 1.6276131868362427
100.0, 1.6276131868362427
