Time(Seconds), RemainingCapacity(Ah) 
0.0, 1.3566492795944214
1.0, 1.3566492795944214
2.0, 1.3566492795944214
3.0, 1.3566492795944214
4.0, 1.3566492795944214
5.0, 1.3566492795944214
6.0, 1.3566492795944214
7.0, 1.3566492795944214
8.0, 1.3566492795944214
9.0, 1.3566492795944214
10.0, 1.3566492795944214
11.0, 1.3566492795944214
12.0, 1.3566492795944214
13.0, 1.3566492795944214
14.0, 1.3566492795944214
15.0, 1.3566492795944214
16.0, 1.3566492795944214
17.0, 1.3566492795944214
18.0, 1.3566492795944214
19.0, 1.3566492795944214
20.0, 1.3566492795944214
21.0, 1.3566492795944214
22.0, 1.3566492795944214
23.0, 1.3566492795944214
24.0, 1.3566492795944214
25.0, 1.3566492795944214
26.0, 1.3566492795944214
27.0, 1.3566492795944214
28.0, 1.3566492795944214
29.0, 1.3566492795944214
30.0, 1.3566492795944214
31.0, 1.3566492795944214
32.0, 1.3566492795944214
33.0, 1.3566492795944214
34.0, 1.3566492795944214
35.0, 1.3566492795944214
36.0, 1.3566492795944214
37.0, 1.3566492795944214
38.0, 1.3566492795944214
39.0, 1.3566492795944214
40.0, 1.3566492795944214
41.0, 1.3566492795944214
42.0, 1.3566492795944214
43.0, 1.3566492795944214
44.0, 1.3566492795944214
45.0, 1.3566492795944214
46.0, 1.3566492795944214
47.0, 1.3566492795944214
48.0, 1.3566492795944214
49.0, 1.3566492795944214
50.0, 1.3566492795944214
51.0, 1.3566492795944214
52.0, 1.3566492795944214
53.0, 1.3566492795944214
54.0, 1.3566492795944214
55.0, 1.3566492795944214
56.0, 1.3566492795944214
57.0, 1.3566492795944214
58.0, 1.3566492795944214
59.0, 1.3566492795944214
60.0, 1.3566492795944214
61.0, 1.3566492795944214
62.0, 1.3566492795944214
63.0, 1.3566492795944214
64.0, 1.3566492795944214
65.0, 1.3566492795944214
66.0, 1.3566492795944214
67.0, 1.3566492795944214
68.0, 1.3566492795944214
69.0, 1.3566492795944214
70.0, 1.3566492795944214
71.0, 1.3566492795944214
72.0, 1.3566492795944214
73.0, 1.3566492795944214
74.0, 1.3566492795944214
75.0, 1.3566492795944214
76.0, 1.3566492795944214
77.0, 1.3566492795944214
78.0, 1.3566492795944214
79.0, 1.3566492795944214
80.0, 1.3566492795944214
81.0, 1.3566492795944214
82.0, 1.3566492795944214
83.0, 1.3566492795944214
84.0, 1.3566492795944214
85.0, 1.3566492795944214
86.0, 1.3566492795944214
87.0, 1.3566492795944214
88.0, 1.3566492795944214
89.0, 1.3566492795944214
90.0, 1.3566492795944214
91.0, 1.3566492795944214
92.0, 1.3566492795944214
93.0, 1.3566492795944214
94.0, 1.3566492795944214
95.0, 1.3566492795944214
96.0, 1.3566492795944214
97.0, 1.3566492795944214
98.0, 1.3566492795944214
99.0, 1.3566492795944214
100.0, 1.3566492795944214
