Time(Seconds), StateOfCharge
0.0, 1.0
1.0, 0.13768333333333338
2.0, 0.7018566313875545
3.0, 0.9673736371343788
4.0, 0.7234782280237105
5.0, 0.996401709243669
6.0, 0.7098338159675236
7.0, 0.6030281543038883
8.0, 0.13768333333333338
9.0, 0.880658649081386
10.0, 0.900964653804616
11.0, 0.7728925419387886
12.0, 0.6277485253623188
13.0, 0.9999885935495909
14.0, 0.31891504918653063
15.0, 0.42764062262844477
16.0, 0.6311309907010014
17.0, 1.0
18.0, 0.43579897534357986
19.0, 0.07915654215230016
20.0, 0.9070889074345573
21.0, 1.0
22.0, 0.8483320575079872
23.0, 0.2915366666666667
24.0, 0.9708972723780254
25.0, 1.0
26.0, 0.22413000000000002
27.0, 0.4011547451330064
28.0, 0.9692796594545577
29.0, 0.9783289168947672
30.0, 1.0
31.0, 0.9622324228126811
32.0, 0.7731499940555803
33.0, 1.0
34.0, 1.0
35.0, 0.7855128233253538
36.0, 0.5956362806176784
37.0, 0.2915366666666667
38.0, 0.99946498962225
39.0, 0.713794313344558
40.0, 0.2819467050020785
41.0, 0.20970000000000008
42.0, 0.5161187562243648
43.0, 0.9800483721152579
44.0, 1.0
45.0, 1.0
46.0, 0.6299666666666667
47.0, 0.9371327223545761
48.0, 0.9836251297372062
49.0, 1.0
50.0, 0.22054147395791002
51.0, 1.0
52.0, 0.28130187385892125
53.0, 0.21887999999999996
54.0, 0.5000541071026687
55.0, 1.0
56.0, 1.0
57.0, 0.9806059590934217
58.0, 1.0
59.0, 1.0
60.0, 0.5896346765738469
61.0, 0.9452371448313985
62.0, 0.43202226636867813
63.0, 1.0
64.0, 0.9829892295789561
65.0, 0.20970000000000008
66.0, 0.44033911626485694
67.0, 0.15998486437230763
68.0, 1.0
69.0, 0.9947678491411501
70.0, 0.6704877820246503
71.0, 0.2930433333333333
72.0, 0.7031342205638472
73.0, 0.7983728804303528
74.0, 0.48671668942107416
75.0, 0.44293967850845256
76.0, 0.7776848459196555
77.0, 0.5294405772145321
78.0, 1.0
79.0, 1.0
80.0, 0.1394666666666667
81.0, 0.32429977814661143
82.0, 0.2725866666666666
83.0, 0.6048912391304347
84.0, 1.0
85.0, 0.998976117228528
86.0, 0.26430763523476913
87.0, 0.815563424035416
88.0, 0.5868228158223965
89.0, 1.0
90.0, 1.0
91.0, 0.13768333333333338
92.0, 0.534278785615491
93.0, 0.8716309399723374
94.0, 0.41081440292406085
95.0, 0.0795921731872933
96.0, 0.9898913559322033
97.0, 0.48603767377567136
98.0, 0.07798865087173534
99.0, 1.0
100.0, 0.9971707899247955
101.0, 0.29516365637809816
102.0, 0.29203333333333337
103.0, 1.0
104.0, 0.8382991510212636
105.0, 1.0
106.0, 0.9976541452268112
107.0, 1.0
108.0, 0.9837539686168261
109.0, 0.4327623390432762
110.0, 1.0
111.0, 0.14725754570757157
112.0, 0.2415103075764519
113.0, 1.0
114.0, 0.8736766666666668
115.0, 1.0
116.0, 0.868193332411377
117.0, 1.0
118.0, 0.07904922690494331
119.0, 1.0
120.0, 0.39762433138632564
121.0, 1.0
122.0, 1.0
123.0, 0.9676262239878924
124.0, 0.13032666666666662
125.0, 0.4240054442940912
126.0, 0.45056991780255945
127.0, 0.9393793994181515
128.0, 0.9873213134732567
129.0, 0.3226871851099257
130.0, 0.9752019807564699
131.0, 1.0
132.0, 1.0
133.0, 0.9980246434205066
134.0, 1.0
135.0, 0.29714270476393645
136.0, 0.28653707345971563
137.0, 0.9219766666666667
138.0, 1.0
139.0, 0.0795921731872933
140.0, 1.0
141.0, 1.0
142.0, 1.0
143.0, 1.0
144.0, 1.0
145.0, 0.2581725917376039
146.0, 0.8403666792785977
147.0, 1.0
148.0, 0.2915366666666667
149.0, 0.29475752729873905
150.0, 0.9933089342108826
151.0, 0.13923333333333332
152.0, 0.9995651272676914
153.0, 0.995251708608193
154.0, 1.0
155.0, 0.3570285729523606
156.0, 0.2915366666666667
157.0, 1.0
158.0, 0.6874472222576236
159.0, 0.4002485862439453
160.0, 0.28618999999999994
161.0, 0.9764375632513217
162.0, 1.0
163.0, 0.17948333333333336
164.0, 0.9732936710408345
165.0, 0.20970000000000008
166.0, 0.6795913332204919
167.0, 1.0
168.0, 1.0
169.0, 0.13923333333333332
170.0, 0.42148428008519706
171.0, 0.6742953261410789
172.0, 0.21887999999999996
173.0, 0.07964144668200356
174.0, 0.375439451996697
175.0, 1.0
176.0, 0.7766215750492954
177.0, 1.0
178.0, 1.0
179.0, 0.6933720171397794
180.0, 0.518692124600639
181.0, 0.9456015505857295
182.0, 0.8117472316384181
183.0, 0.6339180989731659
184.0, 0.28618999999999994
