Time(Seconds), RemainingCapacity(Ah) 
0.0, 1.4819231033325195
1.0, 1.4819231033325195
2.0, 1.4819231033325195
3.0, 1.4819231033325195
4.0, 1.4819231033325195
5.0, 1.4819231033325195
6.0, 1.4819231033325195
7.0, 1.4819231033325195
8.0, 1.4819231033325195
9.0, 1.4819231033325195
10.0, 1.4819231033325195
11.0, 1.4819231033325195
12.0, 1.4819231033325195
13.0, 1.4819231033325195
14.0, 1.4819231033325195
15.0, 1.4819231033325195
16.0, 1.4819231033325195
17.0, 1.4819231033325195
18.0, 1.4819231033325195
19.0, 1.4819231033325195
20.0, 1.4819231033325195
21.0, 1.4819231033325195
22.0, 1.4819231033325195
23.0, 1.4819231033325195
24.0, 1.4819231033325195
25.0, 1.4819231033325195
26.0, 1.4819231033325195
27.0, 1.4819231033325195
28.0, 1.4819231033325195
29.0, 1.4819231033325195
30.0, 1.4819231033325195
31.0, 1.4819231033325195
32.0, 1.4819231033325195
33.0, 1.4819231033325195
34.0, 1.4819231033325195
35.0, 1.4819231033325195
36.0, 1.4819231033325195
37.0, 1.4819231033325195
38.0, 1.4819231033325195
39.0, 1.4819231033325195
40.0, 1.4819231033325195
41.0, 1.4819231033325195
42.0, 1.4819231033325195
43.0, 1.4819231033325195
44.0, 1.4819231033325195
45.0, 1.4819231033325195
46.0, 1.4819231033325195
47.0, 1.4819231033325195
48.0, 1.4819231033325195
49.0, 1.4819231033325195
50.0, 1.4819231033325195
51.0, 1.4819231033325195
52.0, 1.4819231033325195
53.0, 1.4819231033325195
54.0, 1.4819231033325195
55.0, 1.4819231033325195
56.0, 1.4819231033325195
57.0, 1.4819231033325195
58.0, 1.4819231033325195
59.0, 1.4819231033325195
60.0, 1.4819231033325195
61.0, 1.4819231033325195
62.0, 1.4819231033325195
63.0, 1.4819231033325195
64.0, 1.4819231033325195
65.0, 1.4819231033325195
66.0, 1.4819231033325195
67.0, 1.4819231033325195
68.0, 1.4819231033325195
69.0, 1.4819231033325195
70.0, 1.4819231033325195
71.0, 1.4819231033325195
72.0, 1.4819231033325195
73.0, 1.4819231033325195
74.0, 1.4819231033325195
75.0, 1.4819231033325195
76.0, 1.4819231033325195
77.0, 1.4819231033325195
78.0, 1.4819231033325195
79.0, 1.4819231033325195
80.0, 1.4819231033325195
81.0, 1.4819231033325195
82.0, 1.4819231033325195
83.0, 1.4819231033325195
84.0, 1.4819231033325195
85.0, 1.4819231033325195
86.0, 1.4819231033325195
87.0, 1.4819231033325195
88.0, 1.4819231033325195
89.0, 1.4819231033325195
90.0, 1.4819231033325195
91.0, 1.4819231033325195
92.0, 1.4819231033325195
93.0, 1.4819231033325195
94.0, 1.4819231033325195
95.0, 1.4819231033325195
96.0, 1.4819231033325195
97.0, 1.4819231033325195
98.0, 1.4819231033325195
99.0, 1.4819231033325195
100.0, 1.4819231033325195
