Time(Seconds), Inputs 
0.0, 0.033449046313762665 
1.0, 0.28996458649635315 
2.0, 0.3262273073196411 
3.0, 0.35619601607322693 
4.0, 0.3805105984210968 
5.0, 0.40143823623657227 
6.0, 0.4223420321941376 
7.0, 0.44238442182540894 
8.0, 0.4595853388309479 
9.0, 0.476785272359848 
10.0, 0.4926479160785675 
11.0, 0.5080962181091309 
12.0, 0.5241526365280151 
13.0, 0.5383043885231018 
14.0, 0.5524572134017944 
15.0, 0.5665006637573242 
16.0, 0.5787757039070129 
17.0, 0.5910497307777405 
18.0, 0.6033247113227844 
19.0, 0.6130493879318237 
20.0, 0.6243100166320801 
21.0, 0.6355715990066528 
22.0, 0.6468332409858704 
23.0, 0.65660160779953 
24.0, 0.6655820608139038 
25.0, 0.6745635271072388 
26.0, 0.6835449934005737 
27.0, 0.6947311162948608 
28.0, 0.7026574611663818 
29.0, 0.7105828523635864 
30.0, 0.7185091972351074 
31.0, 0.7264355421066284 
32.0, 0.734360933303833 
33.0, 0.7414129376411438 
34.0, 0.7484341859817505 
35.0, 0.7555866241455078 
36.0, 0.7627390027046204 
37.0, 0.7698913812637329 
38.0, 0.777042806148529 
39.0, 0.7826045751571655 
40.0, 0.7878841757774353 
41.0, 0.7933783531188965 
42.0, 0.7994626760482788 
43.0, 0.8055470585823059 
44.0, 0.8116304278373718 
45.0, 0.8177147507667542 
46.0, 0.8228225111961365 
47.0, 0.8270598649978638 
48.0, 0.8312972784042358 
49.0, 0.8354830145835876 
50.0, 0.8396697044372559 
51.0, 0.8438554406166077 
52.0, 0.8480421304702759 
53.0, 0.8522278666496277 
54.0, 0.8564146161079407 
55.0, 0.8606013059616089 
56.0, 0.8645933270454407 
57.0, 0.8683438897132874 
58.0, 0.8720934391021729 
59.0, 0.8758440017700195 
60.0, 0.8795945644378662 
61.0, 0.8833441138267517 
62.0, 0.8870946764945984 
63.0, 0.8907737135887146 
64.0, 0.8943911194801331 
65.0, 0.8980085849761963 
66.0, 0.9016270041465759 
67.0, 0.9052444100379944 
68.0, 0.908141553401947 
69.0, 0.9109810590744019 
70.0, 0.9138433933258057 
71.0, 0.9167742729187012 
72.0, 0.9197041988372803 
73.0, 0.9226351380348206 
74.0, 0.9255650043487549 
75.0, 0.9284959435462952 
76.0, 0.9314258098602295 
77.0, 0.9343627095222473 
78.0, 0.9378847479820251 
79.0, 0.941406786441803 
80.0, 0.9449288249015808 
81.0, 0.9482809901237488 
82.0, 0.9505373239517212 
83.0, 0.9527925848960876 
84.0, 0.9550479054450989 
85.0, 0.9573400020599365 
86.0, 0.9596409797668457 
87.0, 0.9619429707527161 
88.0, 0.9642449617385864 
89.0, 0.9665469527244568 
90.0, 0.9688479900360107 
91.0, 0.9711499810218811 
92.0, 0.9732284545898438 
93.0, 0.9751031994819641 
94.0, 0.9769790172576904 
95.0, 0.9788537621498108 
96.0, 0.9807295799255371 
97.0, 0.9826053380966187 
98.0, 0.9844801425933838 
99.0, 0.9904432892799377 
100.0, 0.29061612423830796 
