Time(Seconds), StateOfCharge
0.0, 1.0
1.0, 1.0
2.0, 1.0
3.0, 1.0
4.0, 0.7388278231952335
5.0, 0.5825423053247153
6.0, 0.31955681132656216
7.0, 0.13032666666666662
8.0, 0.6129966666666666
9.0, 1.0
10.0, 0.9974621747933187
11.0, 1.0
12.0, 1.0
13.0, 1.0
14.0, 1.0
15.0, 1.0
16.0, 1.0
17.0, 0.9841223218185428
18.0, 0.9717618825411639
19.0, 0.20970000000000008
20.0, 1.0
21.0, 0.2971333333333333
22.0, 1.0
23.0, 0.17948333333333336
24.0, 0.39419924525624594
25.0, 0.9724699541871105
26.0, 0.5607146389899487
27.0, 0.2930433333333333
28.0, 0.9982907627697308
29.0, 0.7994596061033524
30.0, 0.7537132442238942
31.0, 0.5840533333333333
32.0, 0.0708993567867247
33.0, 0.29203333333333337
34.0, 0.13032666666666662
35.0, 0.4154713840689929
36.0, 0.6350592487388436
37.0, 1.0
38.0, 0.06282221571849883
39.0, 0.5045667179737764
40.0, 0.9006002326865421
41.0, 0.17345333333333338
42.0, 0.21119333333333326
43.0, 1.0
44.0, 0.1394666666666667
45.0, 0.7992130570094791
46.0, 0.2971333333333333
47.0, 0.3800865365919892
48.0, 0.2725866666666666
49.0, 0.13737666666666662
50.0, 1.0
51.0, 0.19358999999999993
52.0, 0.8405793386003539
53.0, 0.2971333333333333
54.0, 0.6306268936661377
55.0, 0.9756498049547213
56.0, 0.13917666666666673
57.0, 0.3862493307839389
58.0, 0.36591433379887633
59.0, 1.0
60.0, 0.29203333333333337
61.0, 1.0
62.0, 0.855642100275575
63.0, 0.1736165731273246
64.0, 0.8396455385595921
65.0, 0.9091270403905752
66.0, 0.0795921731872933
67.0, 0.5517237679552908
68.0, 1.0
69.0, 1.0
70.0, 1.0
71.0, 0.6876624216425817
72.0, 1.0
73.0, 1.0
74.0, 0.9814910839633673
75.0, 0.13032666666666662
76.0, 0.8908343319502076
77.0, 0.21141333333333337
78.0, 0.07904922690494331
79.0, 0.48007985983500273
80.0, 0.5119042275429596
81.0, 0.24723140452613127
82.0, 0.7317621944329039
83.0, 0.5651733333333333
84.0, 0.07964144668200356
85.0, 0.28863666666666665
86.0, 0.98217857429972
87.0, 0.21887999999999996
88.0, 0.3343733547995265
89.0, 0.28545
90.0, 0.2850599999999999
91.0, 0.9933517763207477
92.0, 0.2915366666666667
93.0, 0.9509514528380462
94.0, 0.8481050210386297
95.0, 1.0
96.0, 0.4174011374876359
97.0, 0.2850599999999999
98.0, 0.9874640255591055
99.0, 0.3361571593502483
100.0, 0.2850599999999999
101.0, 0.4548135942127083
102.0, 0.29203333333333337
103.0, 0.9721732578657329
104.0, 0.8870943737697541
105.0, 1.0
106.0, 0.268364666066689
107.0, 0.9351337263617376
108.0, 1.0
109.0, 0.21800666666666668
110.0, 1.0
111.0, 0.13923333333333332
112.0, 0.2064166666666667
113.0, 0.2850599999999999
114.0, 0.5493560002384359
115.0, 0.21141333333333337
116.0, 0.34614544880469106
117.0, 0.9097531038647343
118.0, 1.0
119.0, 0.9565776986671165
120.0, 0.5168761610797654
121.0, 0.3700729659370073
122.0, 0.27329832765796436
123.0, 0.28796
124.0, 0.3953033101713199
125.0, 0.3772438566033636
126.0, 0.8699597602657004
127.0, 0.07798865087173534
128.0, 0.9977494917167612
129.0, 0.37725130713207894
130.0, 0.29203333333333337
131.0, 0.45768678074595864
132.0, 0.5005463386581469
133.0, 0.8719418644067797
134.0, 0.504236629419566
135.0, 0.251087812217785
136.0, 0.22408666666666668
137.0, 0.28796
138.0, 0.07904922690494331
139.0, 0.6152895257913987
140.0, 0.2930433333333333
141.0, 0.60246
142.0, 1.0
143.0, 0.6919415906326035
144.0, 0.8754433333333332
145.0, 0.13032666666666662
146.0, 0.5633658863328823
147.0, 1.0
148.0, 1.0
149.0, 0.664912565697001
150.0, 0.8488200786614225
151.0, 0.6716287300308768
152.0, 0.28545
153.0, 0.28618999999999994
154.0, 0.738138565908753
155.0, 0.6790628689883912
156.0, 0.7377763372288751
157.0, 0.13768333333333338
158.0, 0.9984603625527688
159.0, 1.0
160.0, 0.21304000000000003
161.0, 0.993105958428355
162.0, 0.29181301299561296
163.0, 0.8925251245812571
164.0, 0.9034336111811202
165.0, 0.7203475868290483
166.0, 1.0
167.0, 0.2952912674330086
168.0, 0.5813654406908814
169.0, 0.29005666666666663
170.0, 1.0
171.0, 0.2900370996290037
172.0, 0.3702322403508031
173.0, 0.6066012879262578
174.0, 0.21304000000000003
175.0, 0.6064038771463484
176.0, 0.07798865087173534
177.0, 0.13768333333333338
178.0, 0.7186411417782818
179.0, 0.918621588671313
180.0, 0.9702994167556177
181.0, 0.9082797652988929
182.0, 1.0
183.0, 1.0
184.0, 1.0
185.0, 0.28863666666666665
186.0, 1.0
187.0, 0.7702566666666666
188.0, 0.8788201402166985
189.0, 0.13032666666666662
190.0, 0.13032666666666662
191.0, 0.30938920814389137
192.0, 0.6193575903133277
193.0, 0.0708993567867247
194.0, 0.6975027640009043
195.0, 1.0
196.0, 0.21114048866103152
197.0, 1.0
198.0, 0.4466075005762227
199.0, 0.9537127262721192
200.0, 1.0
201.0, 0.2745696153012571
202.0, 0.0795921731872933
203.0, 1.0
204.0, 1.0
205.0, 1.0
206.0, 0.9847780676765394
207.0, 1.0
208.0, 0.2840426015628374
209.0, 0.9935553468304015
210.0, 1.0
211.0, 0.9999574151214969
212.0, 0.8666582941692558
213.0, 0.2190533333333334
214.0, 0.28796
215.0, 0.2930433333333333
216.0, 1.0
217.0, 0.5807652838179006
