Time(Seconds), Inputs 
0.0, 0.03288869559764862 
1.0, 0.2485971450805664 
2.0, 0.2915591895580292 
3.0, 0.32734203338623047 
4.0, 0.35808172821998596 
5.0, 0.3863048255443573 
6.0, 0.41359996795654297 
7.0, 0.43846595287323 
8.0, 0.46150484681129456 
9.0, 0.48281994462013245 
10.0, 0.5022830963134766 
11.0, 0.5208243131637573 
12.0, 0.5384325981140137 
13.0, 0.5557239055633545 
14.0, 0.5719054937362671 
15.0, 0.5880860090255737 
16.0, 0.6019745469093323 
17.0, 0.6147602200508118 
18.0, 0.6278061866760254 
19.0, 0.6405412554740906 
20.0, 0.6496796607971191 
21.0, 0.6601226329803467 
22.0, 0.6710047125816345 
23.0, 0.6818878054618835 
24.0, 0.6919879913330078 
25.0, 0.7014205455780029 
26.0, 0.7104179263114929 
27.0, 0.7194162607192993 
28.0, 0.7262348532676697 
29.0, 0.7311567664146423 
30.0, 0.738139271736145 
31.0, 0.7451227903366089 
32.0, 0.752106249332428 
33.0, 0.75899738073349 
34.0, 0.7656828165054321 
35.0, 0.7714124917984009 
36.0, 0.7767606377601624 
37.0, 0.7819617390632629 
38.0, 0.7863660454750061 
39.0, 0.7907703518867493 
40.0, 0.7951746582984924 
41.0, 0.7995918393135071 
42.0, 0.805167555809021 
43.0, 0.8105226159095764 
44.0, 0.8139264583587646 
45.0, 0.8173303008079529 
46.0, 0.8212854862213135 
47.0, 0.8253262042999268 
48.0, 0.8293668627738953 
49.0, 0.833408534526825 
50.0, 0.837179958820343 
51.0, 0.8408499956130981 
52.0, 0.8445191383361816 
53.0, 0.8481891751289368 
54.0, 0.8534101843833923 
55.0, 0.8562307953834534 
56.0, 0.8590524196624756 
57.0, 0.8618730306625366 
58.0, 0.865071177482605 
59.0, 0.8687253594398499 
60.0, 0.8723796010017395 
61.0, 0.8760337829589844 
62.0, 0.8794803023338318 
63.0, 0.8824191689491272 
64.0, 0.8853580355644226 
65.0, 0.8882968425750732 
66.0, 0.8927478790283203 
67.0, 0.897293210029602 
68.0, 0.8997074961662292 
69.0, 0.9021207690238953 
70.0, 0.9045519232749939 
71.0, 0.9078514575958252 
72.0, 0.9111499190330505 
73.0, 0.9144494533538818 
74.0, 0.9177489280700684 
75.0, 0.9204076528549194 
76.0, 0.9229699373245239 
77.0, 0.9255332350730896 
78.0, 0.9280955195426941 
79.0, 0.9320706129074097 
80.0, 0.9366100430488586 
81.0, 0.9394684433937073 
82.0, 0.9416214227676392 
83.0, 0.9446585774421692 
84.0, 0.9483247399330139 
85.0, 0.9519908428192139 
86.0, 0.9556559324264526 
87.0, 0.9588461518287659 
88.0, 0.9614173769950867 
89.0, 0.9639886617660522 
90.0, 0.966559886932373 
91.0, 0.9697043895721436 
92.0, 0.9742189645767212 
93.0, 0.97873455286026 
94.0, 0.9811736941337585 
95.0, 0.9825089573860168 
96.0, 0.9854398965835571 
97.0, 0.9883717894554138 
98.0, 0.9913026690483093 
99.0, 0.9942335486412048 
100.0, 0.5085846047717798 
