Time(Seconds), Inputs 
0.0, 0.21211883425712585 
1.0, 0.277790904045105 
2.0, 0.31803667545318604 
3.0, 0.3506889045238495 
4.0, 0.3780754506587982 
5.0, 0.4034322500228882 
6.0, 0.4280190169811249 
7.0, 0.4481250047683716 
8.0, 0.467985600233078 
9.0, 0.48773691058158875 
10.0, 0.5074693560600281 
11.0, 0.5249673128128052 
12.0, 0.5414956212043762 
13.0, 0.5586210489273071 
14.0, 0.572284996509552 
15.0, 0.5859499573707581 
16.0, 0.5994877219200134 
17.0, 0.6113295555114746 
18.0, 0.6235241293907166 
19.0, 0.6366724371910095 
20.0, 0.6485997438430786 
21.0, 0.6598672866821289 
22.0, 0.6711359024047852 
23.0, 0.6824044585227966 
24.0, 0.6916770339012146 
25.0, 0.7009655237197876 
26.0, 0.7102530002593994 
27.0, 0.7195414900779724 
28.0, 0.7283589839935303 
29.0, 0.7356346249580383 
30.0, 0.7427273988723755 
31.0, 0.7498211860656738 
32.0, 0.7569149136543274 
33.0, 0.7640087008476257 
34.0, 0.7691462635993958 
35.0, 0.7750309109687805 
36.0, 0.7809165716171265 
37.0, 0.7868012189865112 
38.0, 0.792685866355896 
39.0, 0.7985705137252808 
40.0, 0.8042415380477905 
41.0, 0.8097526431083679 
42.0, 0.8148117065429688 
43.0, 0.8190848231315613 
44.0, 0.8233579993247986 
45.0, 0.8276242017745972 
46.0, 0.8318546414375305 
47.0, 0.8360850811004639 
48.0, 0.8403155207633972 
49.0, 0.8445459604263306 
50.0, 0.8487773537635803 
51.0, 0.8523620367050171 
52.0, 0.8557489514350891 
53.0, 0.8588696122169495 
54.0, 0.8617448806762695 
55.0, 0.8646201491355896 
56.0, 0.8677576780319214 
57.0, 0.8713979721069336 
58.0, 0.8750382661819458 
59.0, 0.8786775469779968 
60.0, 0.882317841053009 
61.0, 0.8859580755233765 
62.0, 0.8894374370574951 
63.0, 0.8928998708724976 
64.0, 0.8963623046875 
65.0, 0.8998257517814636 
66.0, 0.9019668102264404 
67.0, 0.9042637944221497 
68.0, 0.90679532289505 
69.0, 0.9093268513679504 
70.0, 0.9118593335151672 
71.0, 0.9143908023834229 
72.0, 0.916964054107666 
73.0, 0.9200529456138611 
74.0, 0.9231418371200562 
75.0, 0.9262306690216064 
76.0, 0.9293195605278015 
77.0, 0.9324084520339966 
78.0, 0.9360626339912415 
79.0, 0.9400148391723633 
80.0, 0.9431116580963135 
81.0, 0.9445900321006775 
82.0, 0.9460684061050415 
83.0, 0.9479561448097229 
84.0, 0.9510330557823181 
85.0, 0.9541110396385193 
86.0, 0.9571889638900757 
87.0, 0.9602659344673157 
88.0, 0.9633438587188721 
89.0, 0.9657501578330994 
90.0, 0.9680054783821106 
91.0, 0.9702607989311218 
92.0, 0.9725160598754883 
93.0, 0.9747713804244995 
94.0, 0.9778483510017395 
95.0, 0.9820658564567566 
96.0, 0.9855690598487854 
97.0, 0.9869728684425354 
98.0, 0.988375723361969 
99.0, 0.9897785782814026 
100.0, 0.38906655197816375 
