Time(Seconds), Inputs 
0.0, 0.06939581781625748 
1.0, 0.30296486616134644 
2.0, 0.3362062871456146 
3.0, 0.3594985008239746 
4.0, 0.38203564286231995 
5.0, 0.40150579810142517 
6.0, 0.42094314098358154 
7.0, 0.4371892809867859 
8.0, 0.45452234148979187 
9.0, 0.4706542193889618 
10.0, 0.4846629500389099 
11.0, 0.49867263436317444 
12.0, 0.5120405554771423 
13.0, 0.5243254899978638 
14.0, 0.5366094708442688 
15.0, 0.5488944053649902 
16.0, 0.5595608949661255 
17.0, 0.5706883668899536 
18.0, 0.5822381377220154 
19.0, 0.593643844127655 
20.0, 0.6037201881408691 
21.0, 0.6137955188751221 
22.0, 0.6238718628883362 
23.0, 0.6339471936225891 
24.0, 0.64328932762146 
25.0, 0.6525231599807739 
26.0, 0.6614708304405212 
27.0, 0.6699883341789246 
28.0, 0.6784542202949524 
29.0, 0.6863030791282654 
30.0, 0.6941509246826172 
31.0, 0.701998770236969 
32.0, 0.709847629070282 
33.0, 0.7176954746246338 
34.0, 0.7239845395088196 
35.0, 0.7298632264137268 
36.0, 0.7369669079780579 
37.0, 0.7440716028213501 
38.0, 0.7511753439903259 
39.0, 0.758279025554657 
40.0, 0.7649158239364624 
41.0, 0.7706127166748047 
42.0, 0.7763095498085022 
43.0, 0.7820064425468445 
44.0, 0.7877073287963867 
45.0, 0.7934578061103821 
46.0, 0.7992083430290222 
47.0, 0.8049588799476624 
48.0, 0.8101182579994202 
49.0, 0.8152021169662476 
50.0, 0.8202860355377197 
51.0, 0.8253698945045471 
52.0, 0.8304537534713745 
53.0, 0.8355376124382019 
54.0, 0.8397462368011475 
55.0, 0.8438594341278076 
56.0, 0.8479726314544678 
57.0, 0.8521056771278381 
58.0, 0.8562387228012085 
59.0, 0.86037278175354 
60.0, 0.8645058870315552 
61.0, 0.8686399459838867 
62.0, 0.8727729916572571 
63.0, 0.8770133852958679 
64.0, 0.8813014626502991 
65.0, 0.885588526725769 
66.0, 0.8898765444755554 
67.0, 0.8932843804359436 
68.0, 0.8964506983757019 
69.0, 0.8996161222457886 
70.0, 0.9027824401855469 
71.0, 0.90594881772995 
72.0, 0.9091300964355469 
73.0, 0.9123243093490601 
74.0, 0.9155194759368896 
75.0, 0.9187146425247192 
76.0, 0.9219098091125488 
77.0, 0.9251050353050232 
78.0, 0.9283002018928528 
79.0, 0.9314953684806824 
80.0, 0.9345613718032837 
81.0, 0.9374178051948547 
82.0, 0.9402294754981995 
83.0, 0.9430421590805054 
84.0, 0.9458547830581665 
85.0, 0.9486674666404724 
86.0, 0.9514801502227783 
87.0, 0.9542928338050842 
88.0, 0.9571055173873901 
89.0, 0.959918200969696 
90.0, 0.9626911282539368 
91.0, 0.9652514457702637 
92.0, 0.967812716960907 
93.0, 0.9703730344772339 
94.0, 0.972934365272522 
95.0, 0.9754946827888489 
96.0, 0.9775979518890381 
97.0, 0.9795939922332764 
98.0, 0.9815899729728699 
99.0, 0.9835859537124634 
100.0, 0.22962540293562825 
