Time(Seconds), Inputs 
0.0, 0.19422343373298645 
1.0, 0.2685123682022095 
2.0, 0.30884554982185364 
3.0, 0.34171637892723083 
4.0, 0.3713095486164093 
5.0, 0.39755553007125854 
6.0, 0.4210752844810486 
7.0, 0.44263678789138794 
8.0, 0.46321073174476624 
9.0, 0.4830385148525238 
10.0, 0.5008256435394287 
11.0, 0.5173996090888977 
12.0, 0.5348836779594421 
13.0, 0.5505595803260803 
14.0, 0.5660108923912048 
15.0, 0.5810508728027344 
16.0, 0.5941693782806396 
17.0, 0.6080479621887207 
18.0, 0.6218778491020203 
19.0, 0.6326943635940552 
20.0, 0.6435118913650513 
21.0, 0.655200719833374 
22.0, 0.6678652167320251 
23.0, 0.6771675944328308 
24.0, 0.6864699721336365 
25.0, 0.6957733631134033 
26.0, 0.705075740814209 
27.0, 0.7134213447570801 
28.0, 0.7211450338363647 
29.0, 0.7288686633110046 
30.0, 0.7365923523902893 
31.0, 0.744316041469574 
32.0, 0.7523894309997559 
33.0, 0.7584509253501892 
34.0, 0.7645134329795837 
35.0, 0.7705749273300171 
36.0, 0.7766374349594116 
37.0, 0.7827068567276001 
38.0, 0.7887833118438721 
39.0, 0.7938492894172668 
40.0, 0.7981065511703491 
41.0, 0.8023647665977478 
42.0, 0.8067631125450134 
43.0, 0.8114207983016968 
44.0, 0.8160784244537354 
45.0, 0.8207370638847351 
46.0, 0.8253947496414185 
47.0, 0.8303772807121277 
48.0, 0.8355366587638855 
49.0, 0.8388500809669495 
50.0, 0.8421624898910522 
51.0, 0.8454758524894714 
52.0, 0.848788321018219 
53.0, 0.8522616624832153 
54.0, 0.8557499051094055 
55.0, 0.8592392206192017 
56.0, 0.8627274632453918 
57.0, 0.8662167191505432 
58.0, 0.8710045218467712 
59.0, 0.8763596415519714 
60.0, 0.8798161149024963 
61.0, 0.8832685947418213 
62.0, 0.8867221474647522 
63.0, 0.8899093270301819 
64.0, 0.8928143978118896 
65.0, 0.8957204818725586 
66.0, 0.8986255526542664 
67.0, 0.9015316367149353 
68.0, 0.9046264290809631 
69.0, 0.9082369208335876 
70.0, 0.9118474125862122 
71.0, 0.9154579043388367 
72.0, 0.9188159704208374 
73.0, 0.9189878702163696 
74.0, 0.9219008684158325 
75.0, 0.9248148798942566 
76.0, 0.9277279376983643 
77.0, 0.9306409358978271 
78.0, 0.93355393409729 
79.0, 0.9362126588821411 
80.0, 0.9388296008110046 
81.0, 0.941445529460907 
82.0, 0.9440615177154541 
83.0, 0.9466774463653564 
84.0, 0.9497961401939392 
85.0, 0.9531959891319275 
86.0, 0.9565958380699158 
87.0, 0.9599966406822205 
88.0, 0.9628530740737915 
89.0, 0.9654213190078735 
90.0, 0.9680352807044983 
91.0, 0.970649242401123 
92.0, 0.9732632040977478 
93.0, 0.9758771657943726 
94.0, 0.9784305691719055 
95.0, 0.980756402015686 
96.0, 0.9830832481384277 
97.0, 0.9854100942611694 
98.0, 0.98773592710495 
99.0, 0.9900627732276917 
100.0, 0.4043046512717223 
