Time(Seconds), Inputs 
0.0, 0.05111096054315567 
1.0, 0.3036583662033081 
2.0, 0.3376776874065399 
3.0, 0.36559081077575684 
4.0, 0.38965797424316406 
5.0, 0.4112711548805237 
6.0, 0.431474506855011 
7.0, 0.4508880078792572 
8.0, 0.4661257266998291 
9.0, 0.4821503162384033 
10.0, 0.49817389249801636 
11.0, 0.5132744908332825 
12.0, 0.5275564193725586 
13.0, 0.5418384075164795 
14.0, 0.5548843741416931 
15.0, 0.5669189691543579 
16.0, 0.5789525508880615 
17.0, 0.5920670628547668 
18.0, 0.6033574938774109 
19.0, 0.6146469712257385 
20.0, 0.6259374022483826 
21.0, 0.6366475820541382 
22.0, 0.6462212204933167 
23.0, 0.6557958126068115 
24.0, 0.6653704643249512 
25.0, 0.6769728660583496 
26.0, 0.6856949925422668 
27.0, 0.6944171786308289 
28.0, 0.7031383514404297 
29.0, 0.7118605375289917 
30.0, 0.720093846321106 
31.0, 0.7267206907272339 
32.0, 0.7333484888076782 
33.0, 0.7402346134185791 
34.0, 0.7478947043418884 
35.0, 0.7555547952651978 
36.0, 0.7627638578414917 
37.0, 0.7687806487083435 
38.0, 0.7747974395751953 
39.0, 0.7808151841163635 
40.0, 0.7868319749832153 
41.0, 0.7928488254547119 
42.0, 0.7995928525924683 
43.0, 0.8054794669151306 
44.0, 0.8100179433822632 
45.0, 0.8145553469657898 
46.0, 0.8190937638282776 
47.0, 0.8236322402954102 
48.0, 0.8281696438789368 
49.0, 0.8327080607414246 
50.0, 0.8384099006652832 
51.0, 0.844624400138855 
52.0, 0.8492681980133057 
53.0, 0.8533535599708557 
54.0, 0.8574379086494446 
55.0, 0.8615233302116394 
56.0, 0.8656076788902283 
57.0, 0.8696931004524231 
58.0, 0.8735539317131042 
59.0, 0.8770948648452759 
60.0, 0.8806357979774475 
61.0, 0.884175717830658 
62.0, 0.8877166509628296 
63.0, 0.8911741375923157 
64.0, 0.8945938348770142 
65.0, 0.8980135321617126 
66.0, 0.9013944864273071 
67.0, 0.904518187046051 
68.0, 0.9076418280601501 
69.0, 0.9107664227485657 
70.0, 0.9138900637626648 
71.0, 0.9170137643814087 
72.0, 0.9201374053955078 
73.0, 0.9232610464096069 
74.0, 0.9263857007026672 
75.0, 0.9303677082061768 
76.0, 0.9332966208457947 
77.0, 0.9358281493186951 
78.0, 0.9383596777915955 
79.0, 0.9408911466598511 
80.0, 0.9434236288070679 
81.0, 0.9459551572799683 
82.0, 0.9484866857528687 
83.0, 0.9509396553039551 
84.0, 0.9533281326293945 
85.0, 0.955715537071228 
86.0, 0.9581040143966675 
87.0, 0.960491418838501 
88.0, 0.9628788828849792 
89.0, 0.9652673006057739 
90.0, 0.9676547646522522 
91.0, 0.9703084826469421 
92.0, 0.9736904501914978 
93.0, 0.9763680100440979 
94.0, 0.9782487154006958 
95.0, 0.9801284670829773 
96.0, 0.9820082187652588 
97.0, 0.9838889837265015 
98.0, 0.985768735408783 
99.0, 0.9876495003700256 
100.0, 0.2545829270266012 
